Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###458/541/4037	18.873	2.734	5.164	Chr10	7825742	7828767	1400	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161483/161483/161483	3	0.501
458	21.7	0.0	0.0	Chr10	7825742	7825824	83	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2714	161483	1
541	19.1	4.9	12.7	Chr10	7825952	7826214	245	C	Gypsy-48_GR-LTR	LTR/Gypsy	(950)	1846	1602	161483	1
4037	18.5	2.3	3.2	Chr10	7827687	7828767	1072	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1724)	1072	1	161483	1

###374	13.6	9.1	6.1	Chr10	7908660	7908827	65	+	Gypsy-48_GR-LTR	LTR/Gypsy	2732	2796	(0)	161507	1	0.023

###2861/427/545	21.369	3.305	5.272	Chr10	7955857	7959073	1327	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	161520/161520/161520	3	0.475
2861	21.8	3.1	5.3	Chr10	7955857	7956978	1099	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1099	(1697)	161520	1
427	21.7	5.6	5.6	Chr10	7958606	7958766	161	+	Gypsy-48_GR-LTR	LTR/Gypsy	1633	1793	(1003)	161520	1
545	11.4	0.7	3.7	Chr10	7958952	7959073	67	+	Gypsy-48_GR-LTR	LTR/Gypsy	2730	2796	(0)	161520	1

###237	29.2	2.7	1.4	Chr10	7967887	7968032	148	+	Gypsy-48_GR-LTR	LTR/Gypsy	445	592	(2204)	161524	1	0.053

###5080/1510	20.247	2.678	3.679	Chr10	7969398	7974550	1915	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1940	(974)	161525/161525	2	0.685
5080	21.1	3.0	3.3	Chr10	7969398	7970983	1582	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1582	(1214)	161525	1
1510	16.6	1.3	5.3	Chr10	7974180	7974550	333	+	Gypsy-48_GR-LTR	LTR/Gypsy	1608	1940	(974)	161525	1

###328/347	14.038	5.272	0.903	Chr10	7971117	7974167	132	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161526/161530	2	0.047
328	10.0	8.3	0.0	Chr10	7971117	7971176	65	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2732	161526	1
347	17.6	2.6	1.7	Chr10	7974100	7974167	67	C	Gypsy-48_GR-LTR	LTR/Gypsy	(2847)	67	1	161530	1

###348	16.2	2.9	0.0	Chr10	7975671	7975738	70	+	Gypsy-48_GR-LTR	LTR/Gypsy	2727	2796	(0)	161525	1	0.025

###355/324	14.038	5.272	0.903	Chr10	8151976	8154766	132	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	161572/161576	2	0.047
355	17.6	2.6	1.7	Chr10	8151976	8152043	67	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	67	(2847)	161572	1
324	10.0	8.3	0.0	Chr10	8154707	8154766	65	+	Gypsy-48_GR-LTR	LTR/Gypsy	2732	2796	(0)	161576	1

###242	26.9	0.0	0.0	Chr10	8214711	8214762	52	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2745	161586	1	0.019

###345/253/283	17.647	4.142	3.066	Chr10	8219735	8223035	233	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161589/161591/161591	3	0.083
345	8.3	8.3	0.0	Chr10	8219735	8219794	65	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2732	161589	1
253	22.7	2.0	5.0	Chr10	8221149	8221250	99	C	Gypsy-48_GR-LTR	LTR/Gypsy	(847)	1949	1851	161591	1
283	23.7	0.0	1.3	Chr10	8222966	8223035	69	C	Gypsy-48_GR-LTR	LTR/Gypsy	(2727)	69	1	161591	1

###297	19.2	0.0	0.0	Chr10	8315191	8315242	52	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2745	161610	1	0.019

###479/788/3773	19.013	4.486	8.301	Chr10	8574512	8577687	1981	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161664/161665/161665	3	0.709
479	7.5	4.5	0.0	Chr10	8574512	8574578	70	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2727	161664	1
788	20.0	4.8	13.3	Chr10	8575621	8576035	384	C	Gypsy-48_GR-LTR	LTR/Gypsy	(816)	1980	1597	161665	1
3773	19.8	4.2	5.0	Chr10	8576234	8577687	1527	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1269)	1527	1	161665	1

###809/8993	16.516	1.698	4.648	Chr10	8788657	8792093	2234	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161735/161735	2	0.799
809	18.6	3.0	7.6	Chr10	8788657	8788959	290	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2507	161735	1
8993	16.2	1.5	4.2	Chr10	8790098	8792093	1944	C	Gypsy-48_GR-LTR	LTR/Gypsy	(852)	1944	1	161735	1

###460/697/2791/2181	20.373	3.813	5.893	Chr10	8910062	8913541	1892	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	161775/161775/161775/161775	4	0.677
460	18.8	0.0	0.0	Chr10	8910062	8910141	80	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2717	161775	1
697	23.1	6.8	6.2	Chr10	8910997	8911319	325	C	Gypsy-48_GR-LTR	LTR/Gypsy	(856)	1940	1616	161775	1
2791	17.9	1.6	7.5	Chr10	8911889	8912648	718	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1293)	1503	786	161775	1
2181	19.6	3.2	5.8	Chr10	8912753	8913541	769	C	Gypsy-48_GR-LTR	LTR/Gypsy	(2027)	769	1	161775	1

###3020/1039/412	19.453	3.403	5.373	Chr10	9032332	9035216	1563	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	161801/161801/161802	3	0.559
3020	20.2	3.5	5.5	Chr10	9032332	9033420	1068	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1068	(1728)	161801	1
1039	17.7	3.4	5.8	Chr10	9034049	9034353	426	+	Gypsy-48_GR-LTR	LTR/Gypsy	1597	2022	(999)	161801	1
412	14.4	1.5	0.5	Chr10	9035137	9035216	69	+	Gypsy-48_GR-LTR	LTR/Gypsy	2728	2796	(0)	161802	1

###320	12.1	3.5	2.7	Chr10	9237454	9237528	64	+	Gypsy-48_GR-LTR	LTR/Gypsy	2733	2796	(0)	161852	1	0.023

###345	12.7	1.8	0.0	Chr10	9308784	9308838	56	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2741	161877	1	0.020

###305	14.0	1.6	5.4	Chr10	9706005	9706096	64	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2733	162036	1	0.023

###3103/756/513	20.628	3.838	4.367	Chr10	9808313	9811275	1576	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162090/162090/162090	3	0.564
3103	21.6	4.3	3.8	Chr10	9808313	9809436	1275	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1275	(818)	162090	1
756	18.9	2.0	7.7	Chr10	9810940	9811186	234	+	Gypsy-48_GR-LTR	LTR/Gypsy	1631	1864	(932)	162090	1
513	9.0	2.7	1.1	Chr10	9811156	9811275	67	+	Gypsy-48_GR-LTR	LTR/Gypsy	2730	2796	(0)	162090	1

###5861/1045/797	18.386	3.410	6.834	Chr10	10127849	10131427	2474	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2794	(2)	162208/162208/162208	3	0.885
5861	17.4	2.6	6.0	Chr10	10127849	10129484	1583	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1583	(1213)	162208	1
1045	17.3	5.7	6.3	Chr10	10129658	10130009	350	+	Gypsy-48_GR-LTR	LTR/Gypsy	1597	1946	(850)	162208	1
797	22.2	4.4	9.8	Chr10	10130859	10131427	541	+	Gypsy-48_GR-LTR	LTR/Gypsy	2254	2794	(2)	162208	1

###2965/542/540	20.203	3.284	6.693	Chr10	10247358	10249930	1433	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162247/162247/162247	3	0.513
2965	20.6	3.3	6.3	Chr10	10247358	10248524	1133	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1133	(1663)	162247	1
542	19.4	3.9	10.1	Chr10	10249508	10249737	217	+	Gypsy-48_GR-LTR	LTR/Gypsy	1630	1846	(950)	162247	1
540	14.5	0.0	0.0	Chr10	10249848	10249930	83	+	Gypsy-48_GR-LTR	LTR/Gypsy	2714	2796	(0)	162247	1

###232	26.3	1.3	1.3	Chr10	10404163	10404239	77	C	Gypsy-48_GR-LTR	LTR/Gypsy	(2197)	599	523	162278	1	0.028

###3232/611/394	19.921	3.926	5.897	Chr10	10837367	10840415	1401	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162408/162408/162408	3	0.501
3232	20.1	4.0	4.9	Chr10	10837367	10838477	1101	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1101	(1695)	162408	1
611	20.2	4.1	11.3	Chr10	10839048	10839293	230	+	Gypsy-48_GR-LTR	LTR/Gypsy	1617	1846	(950)	162408	1
394	14.5	1.4	1.4	Chr10	10840346	10840415	70	+	Gypsy-48_GR-LTR	LTR/Gypsy	2727	2796	(0)	162408	1

###3163/622/844	21.426	3.051	3.877	Chr10	10916040	10918598	1572	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162442/162442/162442	3	0.562
3163	21.5	2.0	3.6	Chr10	10916040	10917082	1027	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1027	(1769)	162442	1
622	21.8	7.1	4.9	Chr10	10917676	10917934	272	+	Gypsy-48_GR-LTR	LTR/Gypsy	1626	1897	(1124)	162442	1
844	20.5	3.3	4.0	Chr10	10918324	10918598	273	+	Gypsy-48_GR-LTR	LTR/Gypsy	2524	2796	(0)	162442	1

###225	10.0	0.0	2.5	Chr10	11035479	11035519	40	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1938)	858	819	162478	1	0.014

###575/1243/5789/1588	16.938	1.692	4.071	Chr10	11154842	11158032	1934	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	162519/162519/162519/162519	4	0.692
575	16.5	0.0	0.0	Chr10	11154842	11154932	91	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2706	162519	1
1243	20.7	2.2	5.0	Chr10	11155609	11156020	401	C	Gypsy-48_GR-LTR	LTR/Gypsy	(844)	1952	1552	162519	1
5789	13.7	1.6	4.9	Chr10	11156546	11157670	1090	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1271)	1525	436	162519	1
1588	17.3	1.6	0.7	Chr10	11157683	11158032	352	C	Gypsy-48_GR-LTR	LTR/Gypsy	(2669)	352	1	162519	1

###694/4232	21.160	4.129	5.299	Chr10	11296756	11299513	1942	C	Gypsy-48_GR-LTR	LTR/Gypsy	(933)	1981	1	162564/162564	2	0.695
694	20.0	5.2	2.8	Chr10	11296756	11296966	216	C	Gypsy-48_GR-LTR	LTR/Gypsy	(933)	1981	1766	162564	1
4232	21.3	4.0	5.6	Chr10	11297759	11299513	1726	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1295)	1726	1	162564	1

###8998/838	15.274	3.353	3.317	Chr10	11317562	11320699	2266	+	Gypsy-48_GR-LTR	LTR/Gypsy	5	2796	(0)	162571/162571	2	0.810
8998	14.9	3.4	3.2	Chr10	11317562	11319562	2004	+	Gypsy-48_GR-LTR	LTR/Gypsy	5	2008	(788)	162571	1
838	18.1	3.0	4.2	Chr10	11320435	11320699	262	+	Gypsy-48_GR-LTR	LTR/Gypsy	2535	2796	(0)	162571	1

###422/824	15.822	5.207	4.634	Chr10	11344139	11344541	334	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1596	162582/162582	2	0.119
422	14.2	1.5	0.0	Chr10	11344139	11344217	65	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2732	162582	1
824	16.3	6.3	6.0	Chr10	11344274	11344541	269	C	Gypsy-48_GR-LTR	LTR/Gypsy	(932)	1864	1596	162582	1

###7239/1389/360	18.363	2.443	6.231	Chr10	11521575	11525188	2796	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162621/162622/162622	3	1.000
7239	15.4	1.3	4.9	Chr10	11521575	11523153	1525	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1525	(1271)	162621	1
1389	22.2	3.2	4.2	Chr10	11523479	11524075	1166	+	Gypsy-48_GR-LTR	LTR/Gypsy	1477	2642	(154)	162622	1
360	24.1	5.7	14.2	Chr10	11524711	11525188	442	+	Gypsy-48_GR-LTR	LTR/Gypsy	2355	2796	(0)	162622	1

###6920/969	17.307	2.249	4.668	Chr10	11919951	11921963	1863	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1863	(933)	162736/162736	2	0.666
6920	15.7	1.9	4.9	Chr10	11919951	11921520	1525	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1525	(1271)	162736	1
969	24.0	3.7	3.7	Chr10	11921587	11921963	377	+	Gypsy-48_GR-LTR	LTR/Gypsy	1487	1863	(933)	162736	1

###292	17.9	5.4	0.0	Chr10	11935233	11935288	59	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2738	162739	1	0.021

###6436/18906	13.947	1.749	1.023	Chr10	12080919	12086262	6511	+	Gypsy-48_GR-LTR	LTR/Gypsy	NA	NA	NA	162795/162796	2	0.626
6436	15.6	2.2	2.3	Chr10	12080919	12082246	1326	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1326	(1470)	162795	1
18906	13.4	1.6	0.6	Chr10	12082250	12086262	5185	+	Gypsy-48_GR-I	LTR/Gypsy	1	5185	(92)	162796	1

###2518	16.9	0.7	2.8	Chr10	12088336	12088883	537	+	Gypsy-48_GR-LTR	LTR/Gypsy	1381	1917	(879)	162796	1	0.192

###641/399/266/1146/5978	19.767	3.167	3.840	Chr10	12092242	12096623	2348	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	162799/162799/162799/162799/162799	5	0.840
641	10.7	0.0	0.0	Chr10	12092242	12092325	84	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2713	162799	1
399	23.8	7.8	4.2	Chr10	12092498	12092817	331	C	Gypsy-48_GR-LTR	LTR/Gypsy	(219)	2577	2247	162799	1
266	22.7	1.8	7.4	Chr10	12093351	12093464	108	C	Gypsy-48_GR-LTR	LTR/Gypsy	(830)	1966	1859	162799	1
1146	12.3	3.3	3.3	Chr10	12094005	12094248	244	C	Gypsy-48_GR-LTR	LTR/Gypsy	(936)	1860	1617	162799	1
5978	19.7	1.4	3.8	Chr10	12094432	12096623	1583	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1213)	1583	1	162799	1

###464/1160/5873	18.741	3.911	4.817	Chr10	12100123	12103717	2158	C	Gypsy-48_GR-LTR	LTR/Gypsy	(219)	2577	1	162801/162802/162802	3	0.772
464	23.4	7.5	4.2	Chr10	12100123	12100443	331	C	Gypsy-48_GR-LTR	LTR/Gypsy	(219)	2577	2247	162801	1
1160	12.7	3.3	3.3	Chr10	12101648	12101891	244	C	Gypsy-48_GR-LTR	LTR/Gypsy	(936)	1860	1617	162802	1
5873	18.7	2.0	5.9	Chr10	12102075	12103717	1583	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1213)	1583	1	162802	1

###540/2802/4030	19.776	3.649	4.391	Chr10	12380320	12382915	2038	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	162895/162895/162896	3	0.729
540	18.7	0.0	0.0	Chr10	12380320	12380410	91	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2706	162895	1
2802	20.4	5.8	5.8	Chr10	12380594	12381484	891	C	Gypsy-48_GR-LTR	LTR/Gypsy	(849)	1947	1057	162895	1
4030	19.3	2.0	3.5	Chr10	12381776	12382915	1124	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1672)	1124	1	162896	1

###2861/685/428	21.582	2.359	5.053	Chr10	12423848	12426544	1328	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	162915/162915/162915	3	0.475
2861	22.5	2.4	5.4	Chr10	12423848	12424969	1090	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1090	(1706)	162915	1
685	17.8	2.3	4.0	Chr10	12426222	12426397	173	+	Gypsy-48_GR-LTR	LTR/Gypsy	1677	1849	(947)	162915	1
428	12.5	1.5	0.0	Chr10	12426466	12426544	65	+	Gypsy-48_GR-LTR	LTR/Gypsy	2732	2796	(0)	162915	1

###661/2891/3837	18.996	3.089	5.041	Chr10	12946093	12949053	2048	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	163078/163078/163079	3	0.732
661	14.0	0.0	1.0	Chr10	12946093	12946193	100	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2697	163078	1
2891	18.8	4.7	6.6	Chr10	12946371	12947278	892	C	Gypsy-48_GR-LTR	LTR/Gypsy	(848)	1948	1057	163078	1
3837	19.7	1.9	4.0	Chr10	12947916	12949053	1115	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1681)	1115	1	163079	1

###353	18.8	1.6	0.0	Chr10	12984461	12984524	65	+	Gypsy-48_GR-LTR	LTR/Gypsy	2732	2796	(0)	163094	1	0.023

###2333/324	21.597	2.645	3.421	Chr10	13263296	13267316	1158	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	163192/163197	2	0.414
2333	22.3	2.3	3.6	Chr10	13263296	13264408	1093	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1093	(1703)	163192	1
324	11.3	7.7	0.8	Chr10	13267241	13267316	65	+	Gypsy-48_GR-LTR	LTR/Gypsy	2732	2796	(0)	163197	1

###310/492	20.502	3.994	2.283	Chr10	13268568	13268962	229	+	Gypsy-48_GR-LTR	LTR/Gypsy	1626	2796	(0)	163198/163198	2	0.082
310	22.6	0.9	4.8	Chr10	13268568	13268674	103	+	Gypsy-48_GR-LTR	LTR/Gypsy	1626	1728	(1068)	163198	1
492	18.6	6.8	0.0	Chr10	13268845	13268962	126	+	Gypsy-48_GR-LTR	LTR/Gypsy	2671	2796	(0)	163198	1

###504/846/2859	19.357	2.928	6.094	Chr10	13869291	13872956	1374	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2	163402/163402/163403	3	0.491
504	19.8	0.0	0.0	Chr10	13869291	13869371	81	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2716	163402	1
846	14.4	4.6	10.1	Chr10	13870397	13870635	227	C	Gypsy-48_GR-LTR	LTR/Gypsy	(945)	1851	1625	163402	1
2859	23.8	2.3	4.3	Chr10	13871870	13872956	1066	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1729)	1067	2	163403	1

###3671	21.1	4.8	6.6	Chr10	14578090	14579598	1483	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1483	(1313)	163693	1	0.530

###7700/561/1124	16.099	1.270	2.581	Chr10	14776569	14779763	1996	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	163771/163771/163771	3	0.714
7700	14.7	0.9	2.2	Chr10	14776569	14778070	1483	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1483	(1313)	163771	1
561	17.8	0.7	4.9	Chr10	14778081	14778228	142	+	Gypsy-48_GR-LTR	LTR/Gypsy	1783	1924	(872)	163771	1
1124	21.1	3.0	3.2	Chr10	14779392	14779763	371	+	Gypsy-48_GR-LTR	LTR/Gypsy	2426	2796	(0)	163771	1

###963/377/498	21.218	4.049	8.565	Chr10	14812986	14816389	710	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	163779/163779/163780	3	0.254
963	21.5	4.2	3.7	Chr10	14812986	14813415	419	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	419	(2602)	163779	1
377	21.5	4.0	17.4	Chr10	14815921	14816173	224	+	Gypsy-48_GR-LTR	LTR/Gypsy	1623	1846	(950)	163779	1
498	10.0	1.0	0.2	Chr10	14816310	14816389	67	+	Gypsy-48_GR-LTR	LTR/Gypsy	2730	2796	(0)	163780	1

###1277/8908	16.266	2.850	2.482	Chr10	14925107	14927848	2331	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	163825/163825	2	0.834
1277	18.1	3.1	3.9	Chr10	14925107	14925492	383	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2414	163825	1
8908	15.9	2.8	2.2	Chr10	14925912	14927848	1948	C	Gypsy-48_GR-LTR	LTR/Gypsy	(848)	1948	1	163825	1

###578/482	20.046	4.393	7.743	Chr10	14978174	14978602	353	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1587	163840/163840	2	0.126
578	16.1	0.0	0.0	Chr10	14978174	14978266	93	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2704	163840	1
482	21.4	5.9	10.4	Chr10	14978332	14978602	260	C	Gypsy-48_GR-LTR	LTR/Gypsy	(950)	1846	1587	163840	1

###22030	17.5	0.4	0.5	Chr10	14980050	14984573	5226	C	Gypsy-48_GR-I	LTR/Gypsy	(51)	5226	1	163840	1	0.503

###20641	18.8	1.6	0.5	Chr10	15009769	15013611	3782	C	Gypsy-48_GR-I	LTR/Gypsy	(1023)	3782	1	163847	1	0.364

###309	24.3	0.0	0.0	Chr10	15231927	15231990	52	+	Gypsy-48_GR-LTR	LTR/Gypsy	2745	2796	(0)	163938	1	0.019

###327	14.9	1.4	4.5	Chr10	15316609	15316694	64	+	Gypsy-48_GR-LTR	LTR/Gypsy	2733	2796	(0)	163967	1	0.023

###417/327	35.363	2.440	1.784	Chr10	15514103	15514600	434	+	Gypsy-48_GR-I	LTR/Gypsy	3640	5023	(607)	164059/164059	2	0.042
417	36.8	1.3	0.0	Chr10	15514103	15514333	234	+	Gypsy-48_GR-I	LTR/Gypsy	3640	3873	(932)	164059	1
327	33.9	3.6	3.6	Chr10	15514374	15514600	200	+	Gypsy-48_GR-I	LTR/Gypsy	4824	5023	(607)	164059	1

###3554/557/585	20.448	3.525	4.038	Chr10	15584621	15588189	1414	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	164090/164090/164091	3	0.506
3554	20.3	3.5	3.2	Chr10	15584621	15585688	1071	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1071	(1725)	164090	1
557	22.1	4.1	7.7	Chr10	15587629	15587897	260	+	Gypsy-48_GR-LTR	LTR/Gypsy	1587	1846	(950)	164090	1
585	13.9	0.6	2.0	Chr10	15588083	15588189	83	+	Gypsy-48_GR-LTR	LTR/Gypsy	2714	2796	(0)	164091	1

###331	13.8	0.0	1.7	Chr10	15788813	15788871	58	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2739	164163	1	0.021

###233	18.3	12.7	9.9	Chr10	15875981	15876138	162	+	Gypsy-48_GR-LTR	LTR/Gypsy	1631	1792	(1004)	164178	1	0.058

###398/363	26.146	5.958	7.460	Chr10	15919855	15921558	882	+	Gypsy-48_GR-LTR	LTR/Gypsy	259	1473	(793)	164204/164204	2	0.315
398	26.4	6.5	7.9	Chr10	15919855	15920605	732	+	Gypsy-48_GR-LTR	LTR/Gypsy	259	990	(1276)	164204	1
363	24.9	3.3	5.3	Chr10	15921406	15921558	150	+	Gypsy-48_GR-LTR	LTR/Gypsy	1324	1473	(793)	164204	1

###285	16.1	5.4	0.0	Chr10	16290973	16291028	59	+	Gypsy-48_GR-LTR	LTR/Gypsy	2738	2796	(0)	164345	1	0.021

###859/240/713/5435	20.404	3.344	7.410	Chr10	16406930	16410749	2432	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	164378/164378/164378/164378	4	0.870
859	23.3	3.5	8.8	Chr10	16406930	16407551	592	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2205	164378	1
240	22.5	4.4	10.2	Chr10	16408040	16408153	108	C	Gypsy-48_GR-LTR	LTR/Gypsy	(830)	1966	1859	164378	1
713	8.5	5.2	3.7	Chr10	16408792	16408925	136	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1044)	1752	1617	164378	1
5435	18.8	2.8	6.1	Chr10	16409102	16410749	1596	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1200)	1596	1	164378	1

###3972/713/432	20.429	5.719	5.901	Chr10	16458461	16462077	1921	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	2796	(0)	164392/164392/164392	3	0.687
3972	20.7	6.4	5.1	Chr10	16458461	16459983	1542	+	Gypsy-48_GR-LTR	LTR/Gypsy	1	1542	(1254)	164392	1
713	20.6	3.6	10.8	Chr10	16460184	16460520	315	+	Gypsy-48_GR-LTR	LTR/Gypsy	1613	1927	(869)	164392	1
432	14.0	1.3	0.0	Chr10	16461997	16462077	64	+	Gypsy-48_GR-LTR	LTR/Gypsy	2733	2796	(0)	164392	1

###325	12.8	1.8	4.5	Chr10	16513143	16513234	64	+	Gypsy-48_GR-LTR	LTR/Gypsy	2733	2796	(0)	164417	1	0.023

###6867	21.6	0.9	0.5	Chr10	16959503	16961000	2937	C	Gypsy-48_GR-I	LTR/Gypsy	(1)	2937	1	164559	1	0.282

###244	19.3	3.3	4.4	Chr10	17410034	17410125	91	+	Gypsy-48_GR-LTR	LTR/Gypsy	1383	1473	(1323)	164711	1	0.033

###537/7417	17.382	4.922	4.253	Chr10	17419725	17422769	2143	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1	164717/164717	2	0.766
537	17.0	1.1	1.1	Chr10	17419725	17419819	95	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2702	164717	1
7417	17.4	5.1	4.4	Chr10	17420735	17422769	2048	C	Gypsy-48_GR-LTR	LTR/Gypsy	(748)	2048	1	164717	1

###3198/4638	20.054	2.815	3.711	Chr10	17597990	17600414	2274	C	Gypsy-48_GR-LTR	LTR/Gypsy	(237)	2677	1	164775/164775	2	0.813
3198	20.6	0.7	0.3	Chr10	17597990	17598689	703	C	Gypsy-48_GR-LTR	LTR/Gypsy	(237)	2677	1975	164775	1
4638	19.8	3.8	5.3	Chr10	17598913	17600414	1571	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1343)	1571	1	164775	1

###312	21.8	4.8	0.0	Chr10	17978159	17978275	52	+	Gypsy-48_GR-LTR	LTR/Gypsy	2745	2796	(0)	164911	1	0.019

###529/392/7596	17.763	2.246	4.343	Chr10	17986874	17989832	2132	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	68	164916/164916/164916	3	0.763
529	14.5	3.6	0.0	Chr10	17986874	17986956	86	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2711	164916	1
392	21.1	3.3	6.8	Chr10	17986934	17987116	177	C	Gypsy-48_GR-LTR	LTR/Gypsy	(257)	2539	2363	164916	1
7596	17.6	2.1	4.3	Chr10	17987924	17989832	1869	C	Gypsy-48_GR-LTR	LTR/Gypsy	(860)	1936	68	164916	1

###288	16.9	0.3	2.3	Chr10	17998220	17998299	58	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	2739	164921	1	0.021

###586/323/1810	18.850	3.594	3.660	Chr10	18234443	18235854	744	C	Gypsy-48_GR-LTR	LTR/Gypsy	(0)	2796	1382	164993/164993/164993	3	0.266
