Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###572	27.1	8.1	10.8	D10_01	13565319	13565909	362	+	Gypsy-54_GR-I	LTR/Gypsy	10	371	(4822)	3518	1	0.037

###1281	24.5	9.4	3.0	D10_01	13653592	13654176	367	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	7	3541	1	0.038

###335	16.7	6.3	1.2	D10_01	13654145	13654223	83	C	Gypsy-54_GR-I	LTR/Gypsy	(5074)	119	37	3543	1	0.009

###1082	20.5	1.4	3.5	D10_01	13670420	13670707	282	C	Gypsy-54_GR-I	LTR/Gypsy	(188)	5089	4808	3541	1	0.029

###339	15.3	23.5	0.0	D10_01	13739471	13739555	105	+	Gypsy-54_GR-I	LTR/Gypsy	269	373	(4820)	3584	1	0.011

###1371	23.3	3.9	3.0	D10_01	13739723	13740144	367	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	7	3585	1	0.038

###1306	22.6	8.6	6.4	D10_01	13787563	13788175	365	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	9	3595	1	0.038

###389	21.9	28.1	2.4	D10_01	13830431	13830707	347	C	Gypsy-54_GR-I	LTR/Gypsy	(4815)	378	32	3612	1	0.036

###322/1052	25.319	4.050	5.100	D10_01	13864941	13865997	546	+	Gypsy-54_GR-I	LTR/Gypsy	10	1153	(3643)	3627/3626	2	0.056
322	22.7	1.6	0.2	D10_01	13864941	13865021	111	+	Gypsy-54_GR-I	LTR/Gypsy	10	120	(5073)	3627	1
1052	25.8	4.5	6.0	D10_01	13865557	13865997	435	+	Gypsy-54_GR-I	LTR/Gypsy	719	1153	(3643)	3626	1

###1408	21.7	7.2	4.0	D10_01	13865138	13865551	364	+	Gypsy-54_GR-I	LTR/Gypsy	10	373	(4820)	3626	1	0.037

###8890	17.4	5.1	5.0	D10_01	13949968	13952581	2315	C	Gypsy-54_GR-LTR	LTR/Gypsy	(0)	2315	1	3666	1	1.022

###485	10.8	1.3	1.3	D10_01	13957208	13957282	75	C	Gypsy-54_GR-I	LTR/Gypsy	(4777)	416	342	3667	1	0.008

###261	23.1	5.5	5.5	D10_01	14017972	14018154	183	+	Gypsy-54_GR-LTR	LTR/Gypsy	756	938	(1328)	3680	1	0.081

###251	24.1	3.7	5.9	D10_01	14087599	14087788	186	C	Gypsy-54_GR-LTR	LTR/Gypsy	(1325)	941	756	3701	1	0.082

###229	8.8	0.0	0.0	D10_01	14226920	14226937	18	+	Gypsy-54_GR-I	LTR/Gypsy	356	373	(4820)	3744	1	0.002

###501	24.0	6.2	5.8	D10_01	14262387	14262604	142	+	Gypsy-54_GR-I	LTR/Gypsy	10	151	(5042)	3760	1	0.015

###236	12.2	2.4	0.0	D10_01	14315289	14315311	24	C	Gypsy-54_GR-I	LTR/Gypsy	(4796)	397	374	3770	1	0.002

###225	20.1	12.7	4.8	D10_01	14318716	14318888	186	C	Gypsy-54_GR-LTR	LTR/Gypsy	(1325)	941	756	3773	1	0.082

###941	15.4	4.5	2.3	D10_01	14323367	14323679	192	C	Gypsy-54_GR-I	LTR/Gypsy	(4684)	509	318	3780	1	0.020

###351	28.9	7.5	9.2	D10_01	14591247	14591763	282	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	92	3889	1	0.029

###314	24.6	5.3	14.3	D10_01	14685251	14685440	175	C	Gypsy-54_GR-I	LTR/Gypsy	(5009)	184	10	3924	1	0.018

###6798	19.5	8.1	3.4	D10_01	14685986	14688443	2315	+	Gypsy-54_GR-LTR	LTR/Gypsy	1	2315	(0)	3925	1	1.022

###598	26.0	7.6	8.9	D10_01	14700685	14701191	499	C	Gypsy-54_GR-I	LTR/Gypsy	(4685)	508	10	3928	1	0.051

###329	27.9	9.4	8.9	D10_01	14801855	14802333	330	+	Gypsy-54_GR-I	LTR/Gypsy	50	379	(4814)	3964	1	0.034

###274	23.5	10.6	1.8	D10_01	14817028	14817131	113	+	Gypsy-54_GR-I	LTR/Gypsy	95	207	(4986)	3971	1	0.012

###227/234	29.382	2.843	3.190	D10_01	14901581	14908254	158	+	Gypsy-54_GR-I	LTR/Gypsy	91	374	(4819)	3999/4004	2	0.016
227	31.9	2.9	3.6	D10_01	14901581	14901720	139	+	Gypsy-54_GR-I	LTR/Gypsy	91	229	(4964)	3999	1
234	9.8	2.4	0.0	D10_01	14908237	14908254	19	+	Gypsy-54_GR-I	LTR/Gypsy	356	374	(4819)	4004	1

###1779	19.5	8.4	8.5	D10_01	15348086	15348777	373	C	Gypsy-54_GR-I	LTR/Gypsy	(4819)	374	2	4148	1	0.038

###273	24.8	7.7	11.0	D10_01	15355809	15355976	163	C	Gypsy-54_GR-I	LTR/Gypsy	(5021)	172	10	4150	1	0.017

###331	24.1	3.4	5.2	D10_01	15370707	15370824	116	C	Gypsy-54_GR-I	LTR/Gypsy	(4986)	207	92	4156	1	0.012

###16057	18.5	1.7	2.5	D10_01	15938457	15943207	5274	+	Gypsy-54_GR-I	LTR/Gypsy	1	5274	(3)	4332	1	0.542

###344	16.9	2.9	9.5	D10_01	15976143	15976247	86	C	Gypsy-54_GR-I	LTR/Gypsy	(4791)	402	317	4344	1	0.009

###253	7.3	2.4	0.0	D10_01	16007655	16007677	24	C	Gypsy-54_GR-I	LTR/Gypsy	(4796)	397	374	4356	1	0.002

###634	24.1	6.3	7.4	D10_01	16387162	16387531	288	C	Gypsy-54_GR-I	LTR/Gypsy	(4814)	379	92	4501	1	0.030

###14229	17.0	3.0	2.1	D10_01	16507277	16511677	2315	C	Gypsy-54_GR-I	LTR/Gypsy	(0)	2315	1	4554	1	0.238

###1783	22.1	3.1	5.6	D10_01	16742179	16743407	472	+	Gypsy-54_GR-I	LTR/Gypsy	1	472	(4721)	4646	1	0.049

###518	27.2	7.1	11.3	D10_01	16829609	16830189	365	+	Gypsy-54_GR-I	LTR/Gypsy	10	374	(4819)	4675	1	0.038

###394	27.0	7.9	5.6	D10_01	16876428	16876752	156	+	Gypsy-54_GR-I	LTR/Gypsy	48	203	(4990)	4698	1	0.016

###264	23.9	3.2	5.4	D10_01	16880621	16880810	186	C	Gypsy-54_GR-LTR	LTR/Gypsy	(1325)	941	756	4701	1	0.082

###251	25.8	8.7	9.8	D10_01	16920484	16920668	183	C	Gypsy-54_GR-I	LTR/Gypsy	(4989)	204	22	4716	1	0.019

###314	27.6	6.9	13.0	D10_01	16955415	16955789	355	C	Gypsy-54_GR-I	LTR/Gypsy	(4818)	375	21	4731	1	0.037

###315	24.3	11.4	11.5	D10_01	17056008	17056252	142	C	Gypsy-54_GR-I	LTR/Gypsy	(5043)	150	9	4766	1	0.015

###346	14.3	1.8	0.0	D10_01	17142817	17142872	57	+	Gypsy-54_GR-I	LTR/Gypsy	317	373	(4820)	4793	1	0.006

###1179/2251/272/254/592/2307	29.962	4.680	3.048	D10_01	17178508	17182532	3571	C	Gypsy-54_GR-I	LTR/Gypsy	(310)	4967	10	4815/4815/4815/4815/4815/4815	6	0.367
1179	26.1	4.0	3.4	D10_01	17178508	17178978	474	C	Gypsy-54_GR-I	LTR/Gypsy	(310)	4967	4494	4815	1
2251	28.5	7.2	0.1	D10_01	17179007	17179755	802	C	Gypsy-54_GR-I	LTR/Gypsy	(410)	4417	3616	4815	1
272	27.5	0.0	0.0	D10_01	17179882	17179950	69	C	Gypsy-54_GR-I	LTR/Gypsy	(2066)	3211	3143	4815	1
254	27.8	6.4	2.3	D10_01	17179955	17180079	130	C	Gypsy-54_GR-I	LTR/Gypsy	(2388)	2875	2746	4815	1
592	35.7	2.1	1.9	D10_01	17180219	17180643	426	C	Gypsy-54_GR-I	LTR/Gypsy	(3172)	2105	1680	4815	1
2307	30.9	4.3	5.3	D10_01	17181057	17182532	2306	C	Gypsy-54_GR-I	LTR/Gypsy	(0)	2315	10	4815	1

###405	26.1	5.5	7.9	D10_01	17184223	17185312	464	C	Gypsy-54_GR-I	LTR/Gypsy	(10)	5267	4804	4815	1	0.048

###247	8.6	0.0	0.0	D10_01	17219139	17219155	17	C	Gypsy-54_GR-I	LTR/Gypsy	(4803)	390	374	4828	1	0.002

###14664	25.6	2.2	1.1	D10_01	17225635	17229491	3748	C	Gypsy-54_GR-I	LTR/Gypsy	(1436)	3757	10	4831	1	0.385

###249	25.0	3.6	3.6	D10_01	17370710	17370821	112	+	Gypsy-54_GR-I	LTR/Gypsy	96	207	(4986)	4884	1	0.012

###277	7.0	2.3	0.0	D10_01	17488116	17488140	26	C	Gypsy-54_GR-I	LTR/Gypsy	(4794)	399	374	4909	1	0.003

###853	20.3	3.2	4.1	D10_01	17518233	17518530	484	C	Gypsy-54_GR-I	LTR/Gypsy	(4709)	484	1	4918	1	0.050

###392/875	32.974	1.796	2.183	D10_01	17580026	17581071	551	C	Gypsy-54_GR-I	LTR/Gypsy	(3465)	1728	356	4943/4943	2	0.057
392	37.2	2.0	3.1	D10_01	17580026	17580319	245	C	Gypsy-54_GR-I	LTR/Gypsy	(3465)	1728	1484	4943	1
875	28.9	1.6	1.3	D10_01	17580767	17581071	306	C	Gypsy-54_GR-I	LTR/Gypsy	(4532)	661	356	4943	1

###28006/2921	14.692	1.411	1.745	D10_01	17611899	17619569	6117	C	Gypsy-54_GR-I	LTR/Gypsy	NA	NA	NA	4958/4958	2	0.629
28006	14.2	1.1	0.8	D10_01	17611899	17618578	5276	C	Gypsy-54_GR-I	LTR/Gypsy	(1)	5276	1	4958	1
2921	18.0	3.5	8.1	D10_01	17618577	17619569	841	C	Gypsy-54_GR-LTR	LTR/Gypsy	(0)	2266	1426	4958	1

###238	22.8	11.1	2.7	D10_01	17677481	17677651	185	C	Gypsy-54_GR-LTR	LTR/Gypsy	(1326)	940	756	4975	1	0.082

###587	25.0	9.5	8.2	D10_01	17680396	17681198	365	C	Gypsy-54_GR-I	LTR/Gypsy	(4819)	374	10	4978	1	0.038

###259/357	26.436	1.174	3.056	D10_01	17814817	17815435	231	C	Gypsy-54_GR-I	LTR/Gypsy	(5465)	619	363	5023/5023	2	0.024
259	33.2	1.8	2.0	D10_01	17814817	17814992	177	C	Gypsy-54_GR-I	LTR/Gypsy	(5465)	619	443	5023	1
357	15.9	0.2	4.7	D10_01	17815323	17815435	54	C	Gypsy-54_GR-I	LTR/Gypsy	(4777)	416	363	5023	1

###1855	19.9	4.5	3.9	D10_01	17828541	17829384	861	+	Gypsy-54_GR-I	LTR/Gypsy	1	861	(4769)	5031	1	0.089

###4923	26.7	3.0	0.9	D10_01	17910255	17911621	1395	C	Gypsy-54_GR-I	LTR/Gypsy	(1932)	3261	1867	5065	1	0.143

###239	7.5	2.5	0.0	D10_01	18042787	18042809	24	C	Gypsy-54_GR-I	LTR/Gypsy	(4796)	397	374	5116	1	0.002

###707	25.7	4.2	3.2	D10_01	18068397	18068729	264	+	Gypsy-54_GR-I	LTR/Gypsy	331	594	(4599)	5123	1	0.027

###482	28.5	4.3	10.3	D10_01	18189748	18190118	351	+	Gypsy-54_GR-I	LTR/Gypsy	23	373	(4820)	5184	1	0.036

###276	25.0	4.1	17.4	D10_01	18306809	18307002	172	C	Gypsy-54_GR-I	LTR/Gypsy	(5012)	181	10	5232	1	0.018

###241	16.3	13.1	2.5	D10_01	18708962	18709068	118	+	Gypsy-54_GR-I	LTR/Gypsy	356	473	(4720)	5349	1	0.012

###563	27.4	6.9	3.3	D10_01	18773779	18774039	270	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	104	5373	1	0.028

###661	24.5	5.5	10.5	D10_01	18895062	18895750	374	+	Gypsy-54_GR-I	LTR/Gypsy	1	374	(4819)	5415	1	0.038

###463	20.2	1.9	1.9	D10_01	19017337	19017442	106	+	Gypsy-54_GR-I	LTR/Gypsy	4791	4896	(1)	5452	1	0.011

###524	14.2	1.8	16.7	D10_01	19023601	19023710	93	+	Gypsy-54_GR-I	LTR/Gypsy	65	157	(5036)	5452	1	0.010

###393	19.5	5.3	2.5	D10_01	19031208	19031307	84	C	Gypsy-54_GR-I	LTR/Gypsy	(4781)	412	329	5458	1	0.009

###448	12.7	0.3	1.5	D10_01	19120062	19120164	67	C	Gypsy-54_GR-I	LTR/Gypsy	(4770)	423	357	5492	1	0.007

###6165	16.9	2.7	3.7	D10_01	19393910	19395393	1469	C	Gypsy-54_GR-LTR	LTR/Gypsy	(797)	1469	1	5580	1	0.648

###256	13.0	5.3	5.3	D10_01	19497494	19497550	57	+	Gypsy-54_GR-I	LTR/Gypsy	94	150	(5043)	5607	1	0.006

###466	29.1	5.0	10.2	D10_01	19528649	19528989	325	+	Gypsy-54_GR-I	LTR/Gypsy	49	373	(4820)	5624	1	0.033

###242	23.0	8.3	5.0	D10_01	19571187	19571282	99	+	Gypsy-54_GR-LTR	LTR/Gypsy	1977	2075	(191)	5638	1	0.044

###232/470	26.199	6.120	11.435	D10_01	19584015	19588454	401	C	Gypsy-54_GR-I	LTR/Gypsy	(4772)	421	21	5644/5644	2	0.041
232	22.3	6.2	3.0	D10_01	19584015	19584111	100	C	Gypsy-54_GR-I	LTR/Gypsy	(4772)	421	322	5644	1
470	27.2	6.1	13.6	D10_01	19588077	19588454	353	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	21	5644	1

###1228/2784	31.509	1.744	1.031	D10_01	19590941	19593140	1544	C	Gypsy-54_GR-I	LTR/Gypsy	(3002)	2191	648	5648/5648	2	0.159
1228	28.1	0.0	0.0	D10_01	19590941	19591260	320	C	Gypsy-54_GR-I	LTR/Gypsy	(3002)	2191	1872	5648	1
2784	32.4	2.2	1.3	D10_01	19591917	19593140	1235	C	Gypsy-54_GR-I	LTR/Gypsy	(3311)	1882	648	5648	1

###863	26.7	3.1	6.4	D10_01	19605199	19605647	238	C	Gypsy-54_GR-I	LTR/Gypsy	(4634)	559	322	5648	1	0.024

###1600	18.1	7.2	4.8	D10_01	19684604	19685305	838	C	Gypsy-54_GR-LTR	LTR/Gypsy	(0)	2315	1478	5682	1	0.370

###257	27.0	3.2	4.4	D10_01	19814190	19814464	413	+	Gypsy-54_GR-LTR	LTR/Gypsy	756	1168	(925)	5726	1	0.182

###357	25.0	17.3	6.1	D10_01	19888421	19888730	217	C	Gypsy-54_GR-I	LTR/Gypsy	(4967)	226	10	5755	1	0.022

###1667	21.2	3.5	4.3	D10_01	20054668	20055370	364	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	10	5806	1	0.037

###283	26.3	2.1	1.0	D10_01	20058229	20058324	97	C	Gypsy-54_GR-I	LTR/Gypsy	(8)	4889	4793	5806	1	0.010

###337	19.1	4.3	4.3	D10_01	20105179	20105271	93	+	Gypsy-54_GR-I	LTR/Gypsy	296	388	(4805)	5834	1	0.010

###309	21.2	1.1	5.5	D10_01	20233499	20233593	91	+	Gypsy-54_GR-I	LTR/Gypsy	356	446	(4747)	5876	1	0.009

###1515	19.1	8.3	2.2	D10_01	20372865	20373299	373	+	Gypsy-54_GR-I	LTR/Gypsy	1	373	(4820)	5912	1	0.038

###741	26.8	6.2	10.5	D10_01	20421325	20421856	395	+	Gypsy-54_GR-I	LTR/Gypsy	8	402	(4791)	5931	1	0.041

###850	23.9	10.8	6.5	D10_01	20522736	20523168	364	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	10	5968	1	0.037

###16138	26.5	1.4	0.6	D10_01	20762118	20766371	4289	C	Gypsy-54_GR-I	LTR/Gypsy	(582)	4611	323	6068	1	0.441

###768	26.7	8.9	6.5	D10_01	20790557	20791035	371	+	Gypsy-54_GR-I	LTR/Gypsy	10	380	(4813)	6083	1	0.038

###540	31.8	1.7	0.0	D10_01	20799277	20799449	176	C	Gypsy-54_GR-I	LTR/Gypsy	(1781)	3412	3237	6090	1	0.018

###1204	27.8	4.8	9.6	D10_01	21042521	21043489	714	+	Gypsy-54_GR-I	LTR/Gypsy	10	723	(4470)	6191	1	0.073

###235	2.5	2.2	11.9	D10_01	21410013	21410033	17	+	Gypsy-54_GR-I	LTR/Gypsy	358	374	(4819)	6306	1	0.002

###411	16.6	0.3	1.7	D10_01	21498115	21498203	68	+	Gypsy-54_GR-I	LTR/Gypsy	305	372	(4821)	6338	1	0.007

###334	26.8	7.1	11.8	D10_01	21702828	21703208	365	+	Gypsy-54_GR-I	LTR/Gypsy	10	374	(4819)	6408	1	0.038

###230	22.1	14.9	1.0	D10_01	22039498	22039584	99	+	Gypsy-54_GR-I	LTR/Gypsy	86	184	(5009)	6523	1	0.010

###299	21.0	8.2	9.7	D10_01	22146256	22146398	133	C	Gypsy-54_GR-I	LTR/Gypsy	(5010)	183	51	6545	1	0.014

###241	5.0	5.0	0.0	D10_01	22406907	22406946	42	+	Gypsy-54_GR-I	LTR/Gypsy	356	397	(4796)	6639	1	0.004

###9110	23.9	2.2	0.6	D10_01	22471788	22474024	2273	+	Gypsy-54_GR-I	LTR/Gypsy	1475	3747	(1446)	6654	1	0.234

###336	15.8	2.9	9.5	D10_01	22627038	22627142	86	C	Gypsy-54_GR-I	LTR/Gypsy	(4791)	402	317	6722	1	0.009

###249	5.7	0.0	0.0	D10_01	22714060	22714076	17	C	Gypsy-54_GR-I	LTR/Gypsy	(4803)	390	374	6750	1	0.002

###6683	18.5	7.7	5.4	D10_01	22867714	22870059	2864	+	Gypsy-54_GR-LTR	LTR/Gypsy	158	3021	(0)	6817	1	1.264

###931	23.5	1.9	2.3	D10_01	23341653	23341918	265	C	Gypsy-54_GR-I	LTR/Gypsy	(4817)	376	112	6998	1	0.027

###283	25.8	0.0	1.0	D10_01	23575127	23575229	74	C	Gypsy-54_GR-I	LTR/Gypsy	(2041)	3152	3079	7100	1	0.008

###27464	14.5	1.0	0.1	D10_01	23606894	23611204	4323	C	Gypsy-54_GR-I	LTR/Gypsy	(3)	5190	868	7119	1	0.445

###1055	27.8	9.4	6.0	D10_01	23679841	23680690	639	C	Gypsy-54_GR-I	LTR/Gypsy	(4554)	639	1	7152	1	0.066

###1197/746	20.559	1.155	0.668	D10_01	23924303	23929282	437	+	Gypsy-54_GR-I	LTR/Gypsy	133	1744	(3742)	7222/7222	2	0.045
1197	16.3	0.8	1.2	D10_01	23924303	23924544	241	+	Gypsy-54_GR-I	LTR/Gypsy	133	373	(4820)	7222	1
746	25.9	1.6	0.0	D10_01	23929090	23929282	196	+	Gypsy-54_GR-I	LTR/Gypsy	1549	1744	(3742)	7222	1

###1284	21.0	5.7	6.2	D10_01	24274918	24275646	327	+	Gypsy-54_GR-I	LTR/Gypsy	47	373	(4820)	7322	1	0.034

###4548	17.5	4.4	3.9	D10_01	24445953	24448808	2315	+	Gypsy-54_GR-LTR	LTR/Gypsy	1	2315	(0)	7380	1	1.022

###2035	14.8	5.7	0.5	D10_01	24463850	24464232	403	C	Gypsy-54_GR-LTR	LTR/Gypsy	(27)	2239	1837	7385	1	0.178

###244	13.5	0.0	0.0	D10_01	24515230	24515248	19	C	Gypsy-54_GR-I	LTR/Gypsy	(4801)	392	374	7404	1	0.002

###238	11.4	0.0	0.0	D10_01	24521310	24521326	17	C	Gypsy-54_GR-I	LTR/Gypsy	(4803)	390	374	7405	1	0.002

###29203/3904	17.127	0.998	2.266	D10_01	24597723	24604611	6559	C	Gypsy-54_GR-I	LTR/Gypsy	NA	NA	NA	7436/7437	2	0.674
29203	15.7	0.3	0.9	D10_01	24597723	24602517	4769	C	Gypsy-54_GR-I	LTR/Gypsy	(0)	5193	425	7436	1
3904	20.4	2.6	5.4	D10_01	24602521	24604611	1790	C	Gypsy-54_GR-LTR	LTR/Gypsy	(525)	1790	1	7437	1

###422	25.8	5.0	3.1	D10_01	24604733	24604900	131	C	Gypsy-54_GR-I	LTR/Gypsy	(4720)	473	343	7438	1	0.013

###413	15.5	0.3	1.8	D10_01	24702433	24702526	58	C	Gypsy-54_GR-I	LTR/Gypsy	(4818)	375	318	7470	1	0.006

###253	15.2	0.0	0.0	D10_01	24816975	24817002	28	C	Gypsy-54_GR-I	LTR/Gypsy	(4792)	401	374	7507	1	0.003

###13194	17.2	2.1	0.0	D10_01	24875070	24877333	2310	C	Gypsy-54_GR-I	LTR/Gypsy	(676)	4517	2208	7527	1	0.238

###1569	17.6	9.1	6.2	D10_01	24982147	24982795	667	C	Gypsy-54_GR-I	LTR/Gypsy	(5493)	667	1	7550	1	0.069

###4635	17.3	3.0	4.4	D10_01	24994502	24996257	1692	C	Gypsy-54_GR-LTR	LTR/Gypsy	(574)	1692	1	7564	1	0.747

###318	26.4	0.8	11.2	D10_01	25026705	25026832	116	+	Gypsy-54_GR-I	LTR/Gypsy	10	125	(5068)	7579	1	0.012

###355	11.2	1.6	3.0	D10_01	25324153	25324220	60	+	Gypsy-54_GR-I	LTR/Gypsy	317	376	(4817)	7701	1	0.006

###260	10.8	0.0	0.0	D10_01	25427892	25427909	18	+	Gypsy-54_GR-I	LTR/Gypsy	356	373	(4820)	7763	1	0.002

###229/279	30.888	2.454	0.488	D10_01	25484646	25485209	209	C	Gypsy-54_GR-I	LTR/Gypsy	(4838)	596	356	7779/7779	2	0.021
229	37.3	0.7	0.7	D10_01	25484646	25484788	143	C	Gypsy-54_GR-I	LTR/Gypsy	(4838)	596	454	7779	1
279	16.1	6.5	0.0	D10_01	25485148	25485209	66	C	Gypsy-54_GR-I	LTR/Gypsy	(4772)	421	356	7779	1

###1874	17.4	3.1	0.5	D10_01	25546645	25547000	365	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	9	7811	1	0.038

###1452	18.0	4.4	1.4	D10_01	25612375	25612711	347	C	Gypsy-54_GR-I	LTR/Gypsy	(4735)	458	112	7844	1	0.036

###260/226	18.733	9.439	1.535	D10_01	25734211	25734345	93	+	Gypsy-54_GR-I	LTR/Gypsy	92	184	(5009)	7893/7893	2	0.010
260	12.1	0.0	2.3	D10_01	25734211	25734256	35	+	Gypsy-54_GR-I	LTR/Gypsy	92	126	(5067)	7893	1
226	22.5	14.8	1.1	D10_01	25734265	25734345	92	+	Gypsy-54_GR-I	LTR/Gypsy	93	184	(5009)	7893	1

###243/262/304/429/298/720/1501/500	29.820	1.721	0.705	D10_01	25903157	25912741	1548	+	Gypsy-54_GR-I	LTR/Gypsy	1316	4891	(6)	7960/7960/7960/7960/7960/7960/7960/7960	8	0.159
243	35.2	0.9	0.0	D10_01	25903157	25903264	109	+	Gypsy-54_GR-I	LTR/Gypsy	1316	1424	(3839)	7960	1
262	24.3	2.9	0.0	D10_01	25903277	25903346	72	+	Gypsy-54_GR-I	LTR/Gypsy	1691	1762	(3065)	7960	1
304	26.7	0.0	2.2	D10_01	25904940	25905031	90	+	Gypsy-54_GR-I	LTR/Gypsy	2253	2342	(3742)	7960	1
429	33.5	1.2	0.0	D10_01	25908632	25908798	169	+	Gypsy-54_GR-I	LTR/Gypsy	2243	2411	(2372)	7960	1
298	29.4	0.0	0.0	D10_01	25908790	25908874	85	+	Gypsy-54_GR-I	LTR/Gypsy	2786	2870	(2393)	7960	1
720	28.0	1.1	2.4	D10_01	25908866	25909116	250	+	Gypsy-54_GR-I	LTR/Gypsy	3101	3350	(1433)	7960	1
1501	32.1	6.5	0.4	D10_01	25909264	25909938	716	+	Gypsy-54_GR-I	LTR/Gypsy	4019	4734	(459)	7960	1
500	22.2	3.7	1.3	D10_01	25912569	25912741	172	+	Gypsy-54_GR-I	LTR/Gypsy	4720	4891	(6)	7960	1

###318	16.3	1.6	3.9	D10_01	25918966	25919047	57	+	Gypsy-54_GR-I	LTR/Gypsy	317	373	(4820)	7972	1	0.006

###1548	27.8	4.9	4.5	D10_01	26004993	26005771	782	C	Gypsy-54_GR-I	LTR/Gypsy	(4402)	791	10	8005	1	0.080

###591	14.9	1.1	0.0	D10_01	26014704	26014797	95	C	Gypsy-54_GR-I	LTR/Gypsy	(5067)	126	32	8013	1	0.010

###355	13.8	1.6	3.9	D10_01	26035569	26035650	57	+	Gypsy-54_GR-I	LTR/Gypsy	317	373	(4820)	8021	1	0.006

###445	27.1	13.8	7.7	D10_01	26055532	26055974	343	C	Gypsy-54_GR-I	LTR/Gypsy	(4841)	352	10	8030	1	0.035

###506/309/848/342/704	29.922	4.623	2.394	D10_01	26066348	26067991	1860	C	Gypsy-54_GR-I	LTR/Gypsy	(332)	4945	1370	8037/8037/8037/8037/8037	5	0.191
506	22.1	10.1	3.5	D10_01	26066348	26066535	200	C	Gypsy-54_GR-I	LTR/Gypsy	(332)	4945	4746	8037	1
309	35.9	0.0	0.0	D10_01	26066548	26066653	106	C	Gypsy-54_GR-I	LTR/Gypsy	(549)	4278	4173	8037	1
848	28.0	5.1	2.7	D10_01	26066751	26067190	725	C	Gypsy-54_GR-I	LTR/Gypsy	(1057)	4136	3412	8037	1
342	30.9	1.6	1.6	D10_01	26067248	26067375	128	C	Gypsy-54_GR-I	LTR/Gypsy	(1888)	2939	2812	8037	1
704	33.0	3.8	2.4	D10_01	26067368	26067991	701	C	Gypsy-54_GR-I	LTR/Gypsy	(3123)	2070	1370	8037	1

###288	17.5	1.7	1.7	D10_01	26089107	26089164	58	C	Gypsy-54_GR-I	LTR/Gypsy	(4819)	374	317	8048	1	0.006

###283	27.6	8.5	9.1	D10_01	26166270	26166635	364	C	Gypsy-54_GR-I	LTR/Gypsy	(4820)	373	10	8080	1	0.037

###325	16.1	1.8	0.0	D10_01	26190715	26190770	57	+	Gypsy-54_GR-I	LTR/Gypsy	317	373	(4820)	8097	1	0.006

###525	23.2	8.0	2.0	D10_01	26240913	26241255	279	C	Gypsy-54_GR-I	LTR/Gypsy	(171)	5092	4814	8112	1	0.029

###244	12.2	2.4	0.0	D10_01	26310507	26310547	42	C	Gypsy-54_GR-I	LTR/Gypsy	(4796)	397	356	8144	1	0.004

###239	7.9	5.3	0.0	D10_01	26344107	26344119	15	+	Gypsy-54_GR-I	LTR/Gypsy	360	374	(4819)	8159	1	0.002

###357	36.8	0.6	0.0	D10_01	26450699	26450872	175	C	Gypsy-54_GR-I	LTR/Gypsy	(1781)	3412	3238	8193	1	0.018

###262	34.8	3.1	0.6	D10_01	26509378	26509536	163	+	Gypsy-54_GR-I	LTR/Gypsy	782	944	(4249)	8216	1	0.017

###3481	21.0	2.5	6.2	D10_01	26531583	26532812	2357	C	Gypsy-54_GR-I	LTR/Gypsy	(1)	2366	10	8227	1	0.242

###402	27.9	6.4	11.4	D10_01	26586914	26587296	321	+	Gypsy-54_GR-I	LTR/Gypsy	53	373	(4820)	8252	1	0.033

###305	20.9	2.0	2.7	D10_01	26589705	26589780	70	C	Gypsy-54_GR-I	LTR/Gypsy	(4807)	386	317	8253	1	0.007

###265/288/261	25.952	0.949	3.554	D10_01	26600315	26610441	348	C	Gypsy-54_GR-I	LTR/Gypsy	(4956)	530	54	8258/8258/8258	3	0.036
265	29.5	0.0	4.4	D10_01	26600315	26600456	136	C	Gypsy-54_GR-I	LTR/Gypsy	(4956)	530	395	8258	1
288	20.7	1.1	2.1	D10_01	26602726	26602826	53	C	Gypsy-54_GR-I	LTR/Gypsy	(4785)	408	356	8258	1
261	27.6	8.3	5.2	D10_01	26610274	26610441	173	C	Gypsy-54_GR-I	LTR/Gypsy	(4967)	226	54	8258	1

###344	21.4	4.7	2.3	D10_01	27624368	27624453	88	C	Gypsy-54_GR-I	LTR/Gypsy	(1)	4896	4809	8959	1	0.009

