Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###2281/2738	23.220	2.258	2.875	D5_12	34818361	34820529	2394	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2710	(204)	194020/194020	2	0.822
2281	25.4	3.0	3.2	D5_12	34818361	34819346	982	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	982	(1932)	194020	1
2738	20.7	1.4	2.5	D5_12	34819677	34820529	1412	+	Gypsy-52_GR-LTR	LTR/Gypsy	1299	2710	(204)	194020	1

###10146/1422	15.505	1.801	1.801	D5_12	34859276	34861588	2687	C	Gypsy-52_GR-LTR	LTR/Gypsy	(227)	2687	1	194042/194042	2	0.922
10146	14.1	1.5	1.4	D5_12	34859276	34861123	2587	C	Gypsy-52_GR-LTR	LTR/Gypsy	(227)	2687	101	194042	1
1422	21.1	3.0	3.4	D5_12	34861125	34861588	456	C	Gypsy-52_GR-LTR	LTR/Gypsy	(2458)	456	1	194042	1

###20661	4.8	0.8	0.0	D5_12	34894918	34897513	2616	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2616	(298)	194053	1	0.898

###38615	6.2	1.1	0.1	D5_12	34939360	34948766	4897	+	Gypsy-52_GR-I	LTR/Gypsy	1	4897	(49)	194072	1	0.460

###1319/8420	14.970	2.593	1.012	D5_12	34964851	34967179	2689	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2689	(225)	194078/194078	2	0.923
1319	18.2	5.5	4.0	D5_12	34964851	34965298	456	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	456	(2458)	194078	1
8420	14.2	1.9	0.3	D5_12	34965300	34967179	2587	+	Gypsy-52_GR-LTR	LTR/Gypsy	103	2689	(225)	194078	1

###2134	24.7	0.9	0.2	D5_12	35042947	35043529	587	C	Gypsy-52_GR-LTR	LTR/Gypsy	(226)	2688	2102	194117	1	0.201

###2299	22.3	1.1	0.5	D5_12	35097919	35098481	566	C	Gypsy-52_GR-LTR	LTR/Gypsy	(247)	2667	2102	194132	1	0.194

###2698/707/2876	22.416	4.441	2.722	D5_12	35157488	35159771	2075	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2677	(237)	194153/194153/194153	3	0.712
2698	22.7	3.9	4.0	D5_12	35157488	35158606	1116	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	1116	(1798)	194153	1
707	23.9	7.3	2.7	D5_12	35158622	35158866	256	+	Gypsy-52_GR-LTR	LTR/Gypsy	1316	1571	(1343)	194153	1
2876	21.4	4.3	0.6	D5_12	35159094	35159771	703	+	Gypsy-52_GR-LTR	LTR/Gypsy	1975	2677	(237)	194153	1

###535	24.0	5.7	3.7	D5_12	35159862	35160073	216	+	Gypsy-52_GR-LTR	LTR/Gypsy	1766	1981	(933)	194154	1	0.074

###3392/17283/27438	4.950	0.310	0.037	D5_12	35318996	35324919	5952	C	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	194199/194199/194199	3	0.559
3392	10.4	0.2	0.0	D5_12	35318996	35319468	474	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	2441	194199	1
17283	4.9	0.5	0.1	D5_12	35319460	35321642	2193	C	Gypsy-52_GR-LTR	LTR/Gypsy	(721)	2193	1	194199	1
27438	4.2	0.2	0.0	D5_12	35321643	35324919	3285	C	Gypsy-52_GR-I	LTR/Gypsy	(0)	4816	1532	194199	1

###12611/17715	6.173	0.636	0.144	D5_12	35333491	35337678	5098	C	Gypsy-52_GR-I	LTR/Gypsy	NA	NA	NA	194201/194201	2	0.479
12611	8.2	1.0	0.3	D5_12	35333491	35335501	2914	C	Gypsy-52_GR-I	LTR/Gypsy	(0)	2914	1	194201	1
17715	4.3	0.3	0.0	D5_12	35335502	35337678	2184	C	Gypsy-52_GR-LTR	LTR/Gypsy	(730)	2184	1	194201	1

###10874	13.1	2.4	0.8	D5_12	35352780	35355703	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	194210	1	1.000

###285	26.9	2.1	1.1	D5_12	35385986	35386079	95	C	Gypsy-52_GR-I	LTR/Gypsy	(4798)	832	738	194222	1	0.009

###9267	17.6	2.8	1.6	D5_12	35408891	35410832	1964	C	Gypsy-52_GR-LTR	LTR/Gypsy	(950)	1964	1	194227	1	0.674

###14210	16.0	2.0	0.8	D5_12	35621818	35625887	5182	C	Gypsy-52_GR-LTR	LTR/Gypsy	(95)	5182	1	194329	1	1.778

###8062	16.0	2.9	0.6	D5_12	35814090	35816748	2683	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2683	(231)	194405	1	0.921

###8626	14.9	2.1	0.7	D5_12	35954700	35956957	2213	C	Gypsy-52_GR-LTR	LTR/Gypsy	(675)	2239	27	194442	1	0.759

###7076	17.8	1.6	1.0	D5_12	36100400	36103113	4920	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	4946	27	194488	1	1.688

###7546	14.3	1.2	1.1	D5_12	36328312	36330947	2587	+	Gypsy-52_GR-LTR	LTR/Gypsy	103	2689	(225)	194559	1	0.888

###2141	22.8	0.9	0.0	D5_12	36332157	36332718	567	C	Gypsy-52_GR-LTR	LTR/Gypsy	(247)	2667	2101	194561	1	0.195

###2405	20.7	1.1	2.0	D5_12	36618532	36619141	605	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	2080	194602	1	0.208

###20838	7.4	1.8	0.5	D5_12	36666141	36669049	2913	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1)	2913	1	194613	1	1.000

###2285	23.1	0.7	0.2	D5_12	36676665	36677228	567	+	Gypsy-52_GR-LTR	LTR/Gypsy	2101	2667	(247)	194618	1	0.195

###3497/2348	14.603	1.832	0.372	D5_12	36678638	36682849	1098	+	Gypsy-52_GR-LTR	LTR/Gypsy	1189	2667	(247)	194622/194624	2	0.377
3497	11.6	2.2	0.4	D5_12	36678638	36680064	531	+	Gypsy-52_GR-LTR	LTR/Gypsy	1189	1719	(1195)	194622	1
2348	22.2	0.9	0.3	D5_12	36682286	36682849	567	+	Gypsy-52_GR-LTR	LTR/Gypsy	2101	2667	(247)	194624	1

###11247	5.1	0.8	0.1	D5_12	36685863	36687292	1440	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1475	194628	1	0.494

###12041/31673	4.688	0.172	0.028	D5_12	36694244	36699559	5324	C	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	194632/194632	2	0.500
12041	4.4	0.1	0.1	D5_12	36694244	36695726	1483	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1431)	1483	1	194632	1
31673	4.8	0.2	0.0	D5_12	36695727	36699559	3841	C	Gypsy-52_GR-I	LTR/Gypsy	(0)	4816	976	194632	1

###7208	7.8	3.9	0.2	D5_12	36710514	36711529	980	C	Gypsy-52_GR-I	LTR/Gypsy	(3836)	980	1	194635	1	0.092

###2383	22.6	0.9	0.2	D5_12	36796069	36796652	588	+	Gypsy-52_GR-LTR	LTR/Gypsy	2101	2688	(226)	194668	1	0.202

###513	24.6	4.9	1.3	D5_12	36951331	36951474	149	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1511)	1403	1255	194718	1	0.051

###12714	5.9	0.3	0.4	D5_12	37426087	37428949	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	194885	1	1.000

###240	22.2	10.6	7.9	D5_12	37603585	37603745	165	C	Gypsy-52_GR-LTR	LTR/Gypsy	(975)	1939	1775	194952	1	0.057

###352	28.6	8.9	0.6	D5_12	37768158	37768315	171	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1466)	1448	1278	195024	1	0.059

###9129	13.0	2.2	0.8	D5_12	38058439	38061240	2689	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	1	195121	1	0.923

###8433	15.4	3.5	2.9	D5_12	38061408	38063402	2099	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2315	217	195121	1	0.720

###17661	5.4	3.3	0.3	D5_12	38268390	38271218	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	195207	1	1.000

###13704	12.3	3.0	1.0	D5_12	38294714	38297522	5185	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	5185	(92)	195213	1	1.779

###3454	7.7	1.1	0.0	D5_12	38297524	38298001	483	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1797)	1117	635	195214	1	0.166

###1452	15.8	1.8	1.1	D5_12	38298002	38298283	284	+	Gypsy-52_GR-LTR	LTR/Gypsy	1855	2138	(776)	195215	1	0.097

###14259	16.0	1.6	1.1	D5_12	38300768	38303533	2689	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2689	(225)	195218	1	0.923

###22646	20.3	1.7	0.5	D5_12	38306288	38313800	5027	+	Gypsy-52_GR-I	LTR/Gypsy	2	5028	(235)	195220	1	0.472

###9166	15.8	1.9	1.1	D5_12	38538269	38541108	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	195295	1	1.000

###478	28.0	4.2	0.7	D5_12	38676100	38676243	149	+	Gypsy-52_GR-LTR	LTR/Gypsy	1255	1403	(1511)	195337	1	0.051

###12349	18.4	2.1	2.2	D5_12	38750718	38753524	4920	+	Gypsy-52_GR-LTR	LTR/Gypsy	27	4946	(0)	195354	1	1.688

###5936	17.4	2.3	0.8	D5_12	38840940	38842113	1192	C	Gypsy-52_GR-LTR	LTR/Gypsy	(278)	2636	1445	195379	1	0.409

###8220	9.1	0.6	0.4	D5_12	38845649	38846809	1163	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1464)	1450	288	195382	1	0.399

###15522	13.9	1.4	1.0	D5_12	39294391	39297162	2689	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2689	(225)	195520	1	0.923

###2603	21.1	0.3	1.9	D5_12	39343950	39344544	586	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	2099	195544	1	0.201

###2546	19.8	1.5	2.2	D5_12	39501753	39502342	586	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	2099	195602	1	0.201

###2595	20.7	1.3	1.6	D5_12	39511867	39512498	630	+	Gypsy-52_GR-LTR	LTR/Gypsy	2080	2709	(205)	195608	1	0.216

###2300/2607	22.856	2.434	4.587	D5_12	39685077	39687225	2352	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2709	(205)	195675/195675	2	0.807
2300	25.5	3.3	2.9	D5_12	39685077	39686074	982	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	982	(1932)	195675	1
2607	19.7	1.4	6.6	D5_12	39686390	39687225	1370	+	Gypsy-52_GR-LTR	LTR/Gypsy	1340	2709	(205)	195675	1

###6613	19.1	3.6	1.3	D5_12	39824657	39827328	4920	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	4946	27	195729	1	1.688

###3328/29731	6.848	1.559	0.377	D5_12	39979661	39986908	5613	+	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	195789/195789	2	0.527
3328	4.4	0.9	0.0	D5_12	39979661	39980084	428	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	428	(2486)	195789	1
29731	7.0	1.6	0.4	D5_12	39980085	39986908	5185	+	Gypsy-52_GR-I	LTR/Gypsy	1	5185	(92)	195789	1

###2251/2414	23.435	2.471	2.115	D5_12	40068976	40070916	1587	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2684	(230)	195814/195814	2	0.545
2251	25.5	2.7	2.0	D5_12	40068976	40069954	982	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	982	(1932)	195814	1
2414	20.1	2.1	2.3	D5_12	40070311	40070916	605	+	Gypsy-52_GR-LTR	LTR/Gypsy	2080	2684	(230)	195814	1

###9457	5.1	0.9	0.7	D5_12	40072515	40073780	1269	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1645)	1269	1	195818	1	0.435

###3533	11.5	1.9	1.2	D5_12	40085632	40086568	522	+	Gypsy-52_GR-LTR	LTR/Gypsy	1198	1719	(1195)	195824	1	0.179

###12961	18.0	1.9	1.1	D5_12	40238207	40240968	2683	C	Gypsy-52_GR-LTR	LTR/Gypsy	(231)	2683	1	195879	1	0.921

###15004/6866	5.542	1.273	0.335	D5_12	40594016	40596946	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	196035/196035	2	1.000
15004	4.6	1.5	0.4	D5_12	40594016	40595995	2002	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2002	(912)	196035	1
6866	7.5	0.8	0.2	D5_12	40595994	40596946	959	+	Gypsy-52_GR-LTR	LTR/Gypsy	1956	2914	(0)	196035	1

###11526	19.4	3.0	1.7	D5_12	40898249	40900968	2662	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	28	196119	1	0.914

###332	23.9	6.8	3.3	D5_12	41017713	41017829	121	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1466)	1448	1328	196177	1	0.042

###5482/6442	5.187	0.802	0.915	D5_12	41064076	41067985	1531	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1381)	1533	3	196194/196199	2	0.525
5482	4.5	0.0	0.8	D5_12	41064076	41064730	650	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1381)	1533	884	196194	1
6442	5.7	1.4	1.0	D5_12	41067108	41067985	881	C	Gypsy-52_GR-LTR	LTR/Gypsy	(2031)	883	3	196199	1

###22092	5.8	1.7	0.0	D5_12	41110772	41113636	2914	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	196222	1	1.000

###22563	5.7	0.5	0.1	D5_12	41168628	41171530	2914	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	196243	1	1.000

###3516/11126	7.368	0.281	0.504	D5_12	41199492	41203367	2862	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	196254/196256	2	0.982
3516	10.3	0.2	1.4	D5_12	41199492	41200013	516	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	2399	196254	1
11126	6.7	0.3	0.3	D5_12	41201075	41203367	2346	C	Gypsy-52_GR-LTR	LTR/Gypsy	(568)	2346	1	196256	1

###9280/9859	6.252	1.015	0.261	D5_12	41240968	41243540	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	196273/196273	2	1.000
9280	4.8	0.8	0.1	D5_12	41240968	41242160	1201	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	1201	(1713)	196273	1
9859	7.5	1.2	0.4	D5_12	41242152	41243540	2229	+	Gypsy-52_GR-LTR	LTR/Gypsy	686	2914	(0)	196273	1

###1145	19.3	0.0	3.1	D5_12	41328731	41328997	259	+	Gypsy-52_GR-LTR	LTR/Gypsy	2451	2709	(205)	196306	1	0.089

###799	27.3	4.3	3.0	D5_12	41446616	41447011	401	+	Gypsy-52_GR-LTR	LTR/Gypsy	582	982	(1932)	196353	1	0.138

###5980	17.6	3.2	1.0	D5_12	41677648	41679402	2587	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	103	196428	1	0.888

###6152	17.2	2.1	2.5	D5_12	41736847	41739748	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	196444	1	1.000

###2015	18.7	1.6	3.4	D5_12	42048527	42049012	478	+	Gypsy-52_GR-LTR	LTR/Gypsy	2232	2709	(205)	196577	1	0.164

###232	21.4	4.2	1.4	D5_12	42317100	42317170	73	+	Gypsy-52_GR-LTR	LTR/Gypsy	812	884	(2030)	196672	1	0.025

###3577	10.7	3.2	0.5	D5_12	42342717	42343676	508	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1214)	1700	1193	196687	1	0.174

###7814	16.2	2.2	0.8	D5_12	42347410	42350105	2689	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	1	196687	1	0.923

###12282	18.9	2.4	1.0	D5_12	42486848	42489596	4918	+	Gypsy-52_GR-LTR	LTR/Gypsy	29	4946	(0)	196732	1	1.688

###2294	21.9	1.1	0.3	D5_12	42623556	42624118	567	+	Gypsy-52_GR-LTR	LTR/Gypsy	2101	2667	(247)	196774	1	0.195

###3566/2398	14.701	2.031	0.697	D5_12	42625547	42629070	1098	+	Gypsy-52_GR-LTR	LTR/Gypsy	1189	2667	(247)	196777/196779	2	0.377
3566	11.1	2.2	0.4	D5_12	42625547	42626312	531	+	Gypsy-52_GR-LTR	LTR/Gypsy	1189	1719	(1195)	196777	1
2398	19.6	1.8	1.1	D5_12	42628508	42629070	567	+	Gypsy-52_GR-LTR	LTR/Gypsy	2101	2667	(247)	196779	1

###2723	19.4	0.8	0.3	D5_12	42685895	42686479	588	C	Gypsy-52_GR-LTR	LTR/Gypsy	(247)	2667	2080	196808	1	0.202

###16530	9.6	2.1	0.2	D5_12	42854942	42857383	2490	+	Gypsy-52_GR-LTR	LTR/Gypsy	425	2914	(0)	196862	1	0.854

###2139	23.3	1.6	0.7	D5_12	42896892	42897436	550	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1934)	980	431	196875	1	0.189

###335/649	22.896	10.074	6.032	D5_12	42977879	42978554	474	C	Gypsy-52_GR-LTR	LTR/Gypsy	(935)	1979	1146	196911/196911	2	0.163
335	24.7	5.9	8.3	D5_12	42977879	42978099	216	C	Gypsy-52_GR-LTR	LTR/Gypsy	(935)	1979	1764	196911	1
649	21.2	14.0	3.9	D5_12	42978320	42978554	258	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1511)	1403	1146	196911	1

###5805	11.8	0.1	0.2	D5_12	43075824	43076698	874	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1474)	1440	567	196936	1	0.300

###3781	19.8	0.9	0.4	D5_12	43076693	43077473	785	C	Gypsy-52_GR-LTR	LTR/Gypsy	(363)	2551	1767	196937	1	0.269

###476	19.8	1.7	0.8	D5_12	43359233	43359348	117	C	Gypsy-52_GR-LTR	LTR/Gypsy	(237)	2677	2561	197013	1	0.040

###2745	20.9	0.7	0.2	D5_12	43367632	43368217	589	C	Gypsy-52_GR-LTR	LTR/Gypsy	(349)	2565	1977	197013	1	0.202

###10143	14.4	1.6	1.1	D5_12	43573702	43576654	2914	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	197093	1	1.000

###2866	18.5	1.3	2.1	D5_12	43991354	43991978	620	+	Gypsy-52_GR-LTR	LTR/Gypsy	2065	2684	(230)	197216	1	0.213

###2966/723/2424	24.035	3.459	3.937	D5_12	44164934	44167538	2476	C	Gypsy-52_GR-LTR	LTR/Gypsy	(239)	2675	1	197282/197282/197282	3	0.850
2966	23.2	1.5	1.7	D5_12	44164934	44165931	1149	C	Gypsy-52_GR-LTR	LTR/Gypsy	(239)	2675	1527	197282	1
723	25.0	6.0	9.7	D5_12	44165961	44166411	411	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1295)	1726	1316	197282	1
2424	24.4	4.2	3.6	D5_12	44166427	44167538	1116	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1798)	1116	1	197282	1

###11883	14.0	4.4	1.2	D5_12	44189668	44192491	2914	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	197289	1	1.000

###692/2552	25.256	5.303	4.303	D5_12	44218136	44220941	1712	C	Gypsy-52_GR-LTR	LTR/Gypsy	(949)	1965	1	197297/197298	2	0.588
692	22.4	2.0	3.5	D5_12	44218136	44218339	201	C	Gypsy-52_GR-LTR	LTR/Gypsy	(949)	1965	1765	197297	1
2552	25.6	5.7	4.4	D5_12	44219247	44220941	1511	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1403)	1511	1	197298	1

###2406	24.1	0.9	0.8	D5_12	44218421	44219071	652	C	Gypsy-52_GR-LTR	LTR/Gypsy	(228)	2686	2035	197298	1	0.224

###626/2722	26.980	5.350	4.587	D5_12	44224243	44226802	1709	C	Gypsy-52_GR-LTR	LTR/Gypsy	(949)	1965	1	197300/197301	2	0.586
626	24.6	2.0	3.0	D5_12	44224243	44224443	199	C	Gypsy-52_GR-LTR	LTR/Gypsy	(949)	1965	1767	197300	1
2722	27.3	5.8	4.8	D5_12	44225307	44226802	1510	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1404)	1510	1	197301	1

###2207	24.8	1.3	0.3	D5_12	44224539	44225173	641	C	Gypsy-52_GR-LTR	LTR/Gypsy	(239)	2675	2035	197301	1	0.220

###339	20.0	12.6	5.9	D5_12	44461428	44461618	203	+	Gypsy-52_GR-LTR	LTR/Gypsy	1738	1940	(974)	197375	1	0.070

###708/14847	14.304	1.637	1.060	D5_12	44477939	44480703	2791	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1	197384/197384	2	0.958
708	11.8	0.0	0.0	D5_12	44477939	44478040	102	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	2813	197384	1
14847	14.4	1.7	1.1	D5_12	44478032	44480703	2689	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	1	197384	1

###6995	17.4	1.9	1.2	D5_12	44808227	44810942	2663	+	Gypsy-52_GR-LTR	LTR/Gypsy	27	2689	(225)	197470	1	0.914

###6912	18.3	1.9	1.1	D5_12	44895103	44897818	2663	+	Gypsy-52_GR-LTR	LTR/Gypsy	27	2689	(225)	197500	1	0.914

###3461	13.3	2.0	2.5	D5_12	44970290	44971213	563	+	Gypsy-52_GR-LTR	LTR/Gypsy	1157	1719	(1195)	197529	1	0.193

###299	21.1	10.6	7.9	D5_12	45310797	45310956	164	C	Gypsy-52_GR-LTR	LTR/Gypsy	(974)	1940	1777	197646	1	0.056

###299	20.4	10.6	7.9	D5_12	45318375	45318534	164	C	Gypsy-52_GR-LTR	LTR/Gypsy	(974)	1940	1777	197648	1	0.056

###12111/6769/38936	6.126	1.093	0.091	D5_12	45329404	45339642	7431	C	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	197656/197656/197656	3	0.698
12111	7.6	3.0	0.1	D5_12	45329404	45331078	1724	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1191	197656	1
6769	5.3	0.9	0.0	D5_12	45331079	45331961	891	C	Gypsy-52_GR-LTR	LTR/Gypsy	(2023)	891	1	197656	1
38936	5.9	0.7	0.1	D5_12	45331962	45339642	4816	C	Gypsy-52_GR-I	LTR/Gypsy	(0)	4816	1	197656	1

###18825	7.4	2.4	0.2	D5_12	45387085	45389674	2646	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	269	197691	1	0.908

###2879	18.3	1.7	0.0	D5_12	45461226	45461804	589	+	Gypsy-52_GR-LTR	LTR/Gypsy	2080	2668	(246)	197712	1	0.202

###1940	18.9	0.9	2.4	D5_12	45607904	45608332	423	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	2262	197766	1	0.145

###2660/2695	22.397	1.851	2.388	D5_12	45691986	45696912	1571	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2683	(231)	197802/197802	2	0.539
2660	24.8	2.2	2.0	D5_12	45691986	45692955	967	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	967	(1947)	197802	1
2695	18.6	1.3	3.0	D5_12	45696299	45696912	604	+	Gypsy-52_GR-LTR	LTR/Gypsy	2080	2683	(231)	197802	1

###4669	16.8	3.0	2.5	D5_12	45955158	45956224	1072	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	1072	(1842)	197900	1	0.368

###1737/13307	10.988	2.315	0.483	D5_12	46235940	46238343	2440	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	198020/198020	2	0.837
1737	16.0	2.8	2.1	D5_12	46235940	46236400	456	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	456	(2458)	198020	1
13307	9.8	2.2	0.1	D5_12	46236399	46238343	1984	+	Gypsy-52_GR-LTR	LTR/Gypsy	931	2914	(0)	198020	1

###7038	18.6	2.1	1.0	D5_12	46253774	46255329	2594	+	Gypsy-52_GR-LTR	LTR/Gypsy	101	2694	(220)	198025	1	0.890

###2154	23.9	1.7	1.2	D5_12	46534274	46534913	643	C	Gypsy-52_GR-LTR	LTR/Gypsy	(223)	2691	2049	198124	1	0.221

###1970	22.4	4.6	1.4	D5_12	46650532	46651098	585	C	Gypsy-52_GR-LTR	LTR/Gypsy	(255)	2659	2075	198147	1	0.201

###2179/3665	16.903	2.128	2.265	D5_12	46774581	46778467	1177	C	Gypsy-52_GR-LTR	LTR/Gypsy	(226)	2688	1157	198184/198186	2	0.404
2179	23.4	1.3	0.8	D5_12	46774581	46775191	614	C	Gypsy-52_GR-LTR	LTR/Gypsy	(226)	2688	2075	198184	1
3665	13.2	2.6	3.1	D5_12	46777396	46778467	563	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1195)	1719	1157	198186	1

###2224/233	21.740	1.189	2.714	D5_12	46779668	46780970	667	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	812	198189/198189	2	0.229
2224	21.8	1.3	2.8	D5_12	46779668	46780286	610	C	Gypsy-52_GR-LTR	LTR/Gypsy	(230)	2684	2075	198189	1
233	21.1	0.0	1.8	D5_12	46780913	46780970	57	C	Gypsy-52_GR-LTR	LTR/Gypsy	(2046)	868	812	198189	1

###7222	17.2	1.8	1.1	D5_12	46810103	46812822	2663	+	Gypsy-52_GR-LTR	LTR/Gypsy	27	2689	(225)	198201	1	0.914

###257	22.9	6.1	9.2	D5_12	46825675	46825886	206	C	Gypsy-52_GR-LTR	LTR/Gypsy	(976)	1938	1733	198204	1	0.071

###1902	25.7	2.4	0.7	D5_12	47008649	47009236	598	+	Gypsy-52_GR-LTR	LTR/Gypsy	2080	2677	(237)	198270	1	0.205

###2267	25.2	1.3	0.5	D5_12	47010122	47010756	640	C	Gypsy-52_GR-LTR	LTR/Gypsy	(226)	2688	2049	198271	1	0.220

###6526	7.1	0.8	0.0	D5_12	47357928	47358798	878	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	2037	198388	1	0.301

###8577/4203	9.775	2.079	1.079	D5_12	47366177	47368840	2046	C	Gypsy-52_GR-LTR	LTR/Gypsy	(868)	2046	1	198391/198391	2	0.702
8577	5.1	1.0	0.0	D5_12	47366177	47367272	1155	C	Gypsy-52_GR-LTR	LTR/Gypsy	(868)	2046	892	198391	1
4203	15.5	3.4	2.4	D5_12	47367946	47368840	903	C	Gypsy-52_GR-LTR	LTR/Gypsy	(2011)	903	1	198391	1

###661	20.7	6.2	3.7	D5_12	47492250	47492460	216	C	Gypsy-52_GR-LTR	LTR/Gypsy	(933)	1981	1766	198425	1	0.074

###611	24.0	5.7	3.2	D5_12	47494737	47494947	216	C	Gypsy-52_GR-LTR	LTR/Gypsy	(933)	1981	1766	198428	1	0.074

###972	30.8	1.7	1.5	D5_12	47842496	47842970	476	C	Gypsy-52_GR-LTR	LTR/Gypsy	(1932)	982	507	198530	1	0.163

###354	19.9	9.9	6.6	D5_12	47989058	47989218	166	C	Gypsy-52_GR-LTR	LTR/Gypsy	(974)	1940	1775	198589	1	0.057

###12781/23876	19.832	1.094	0.807	D5_12	48643073	48653433	7635	C	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	198813/198813	2	0.717
12781	18.0	1.9	1.1	D5_12	48643073	48645838	2689	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	1	198813	1
