Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
705	27.0	2.6	5.0	D5_06	51561023	51561326	297	+	Gypsy-57_GR-LTR	LTR/Gypsy	1829	2125	(369)	98870	1
751	18.3	16.9	4.2	D5_06	51561427	51561690	298	+	Gypsy-57_GR-LTR	LTR/Gypsy	2197	2494	(0)	98870	1

###9171/2940/581/1432	21.030	5.479	3.102	D5_06	51703444	51709767	4391	C	Gypsy-57_GR-I	LTR/Gypsy	(0)	12580	1	98926/98926/98928/98928	4	0.250
9171	20.6	3.9	4.0	D5_06	51703444	51706361	2760	C	Gypsy-57_GR-I	LTR/Gypsy	(0)	12580	9821	98926	1
2940	22.9	9.1	0.4	D5_06	51706571	51707276	767	C	Gypsy-57_GR-I	LTR/Gypsy	(5116)	6965	6199	98926	1
581	27.8	8.7	0.9	D5_06	51709026	51709232	223	C	Gypsy-57_GR-I	LTR/Gypsy	(11336)	1244	1022	98928	1
1432	17.1	9.5	2.3	D5_06	51709232	51709767	641	C	Gypsy-57_GR-I	LTR/Gypsy	(11939)	641	1	98928	1

###1494/1689	29.844	6.300	0.497	D5_06	51713791	51714906	1161	+	Gypsy-57_GR-I	LTR/Gypsy	2719	4530	(8050)	98930/98930	2	0.066
1494	30.9	8.9	0.7	D5_06	51713791	51714442	705	+	Gypsy-57_GR-I	LTR/Gypsy	2719	3423	(9157)	98930	1
1689	28.3	2.5	0.2	D5_06	51714461	51714906	456	+	Gypsy-57_GR-I	LTR/Gypsy	4075	4530	(8050)	98930	1

###3272/717/1780/1678	25.047	6.717	1.110	D5_06	52078722	52080822	2205	+	Gypsy-57_GR-I	LTR/Gypsy	1	4483	(7723)	99022/99022/99023/99023	4	0.126
3272	16.7	8.2	2.0	D5_06	52078722	52079442	765	+	Gypsy-57_GR-I	LTR/Gypsy	1	765	(11815)	99022	1
717	26.3	7.8	0.8	D5_06	52079427	52079656	246	+	Gypsy-57_GR-I	LTR/Gypsy	961	1206	(11000)	99022	1
1780	28.9	9.2	0.9	D5_06	52079647	52080328	738	+	Gypsy-57_GR-I	LTR/Gypsy	2720	3457	(9123)	99023	1
1678	31.6	0.2	0.2	D5_06	52080367	52080822	456	+	Gypsy-57_GR-I	LTR/Gypsy	4028	4483	(7723)	99023	1

###3324/571	18.626	3.478	1.895	D5_06	52088796	52089717	996	+	Gypsy-57_GR-I	LTR/Gypsy	1	1193	(11013)	99026/99026	2	0.057
3324	15.4	2.6	1.8	D5_06	52088796	52089509	765	+	Gypsy-57_GR-I	LTR/Gypsy	1	765	(11815)	99026	1
571	29.0	6.3	2.2	D5_06	52089496	52089717	231	+	Gypsy-57_GR-I	LTR/Gypsy	963	1193	(11013)	99026	1

###227	11.8	1.5	11.5	D5_06	52441962	52442028	61	C	Gypsy-57_GR-I	LTR/Gypsy	(12473)	107	47	99109	1	0.003

###267	11.6	0.0	9.8	D5_06	52463202	52463268	61	C	Gypsy-57_GR-I	LTR/Gypsy	(12473)	107	47	99117	1	0.003

###246	17.5	1.3	10.0	D5_06	52464748	52464823	70	+	Gypsy-57_GR-I	LTR/Gypsy	47	116	(12464)	99118	1	0.004

###438/3441	21.312	6.755	11.104	D5_06	52672757	52675369	2324	+	Gypsy-57_GR-LTR	LTR/Gypsy	1	2494	(0)	99183/99183	2	0.932
438	22.4	5.9	15.3	D5_06	52672757	52673295	495	+	Gypsy-57_GR-LTR	LTR/Gypsy	1	495	(1999)	99183	1
3441	21.0	7.0	9.9	D5_06	52673492	52675369	1829	+	Gypsy-57_GR-LTR	LTR/Gypsy	666	2494	(0)	99183	1

###595	14.8	2.9	23.4	D5_06	52778603	52778863	410	C	Gypsy-57_GR-LTR	LTR/Gypsy	(52)	2442	2033	99225	1	0.164

###1375/664	24.860	3.808	10.333	D5_06	53106124	53108087	920	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	584	99316/99317	2	0.369
1375	15.9	5.6	2.2	D5_06	53106124	53106426	313	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2182	99316	1
664	28.9	3.0	14.0	D5_06	53107416	53108087	607	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1304)	1190	584	99317	1

###253	26.1	12.5	9.5	D5_06	53111062	53111429	378	C	Gypsy-57_GR-LTR	LTR/Gypsy	(2010)	484	107	99317	1	0.152

###1645/1464/667/775	28.840	4.706	1.634	D5_06	53187165	53188703	1612	C	Gypsy-57_GR-I	LTR/Gypsy	(8041)	4539	578	99347/99347/99347/99347	4	0.092
1645	28.4	2.4	0.7	D5_06	53187165	53187621	465	C	Gypsy-57_GR-I	LTR/Gypsy	(8041)	4539	4075	99347	1
1464	31.4	6.7	1.7	D5_06	53187640	53188322	717	C	Gypsy-57_GR-I	LTR/Gypsy	(9157)	3423	2707	99347	1
667	26.2	5.5	2.9	D5_06	53188295	53188530	242	C	Gypsy-57_GR-I	LTR/Gypsy	(11339)	1241	1000	99347	1
775	23.9	2.1	2.1	D5_06	53188516	53188703	188	C	Gypsy-57_GR-I	LTR/Gypsy	(11815)	765	578	99347	1

###5699/233	22.002	7.518	4.031	D5_06	53304203	53310708	1924	C	Gypsy-57_GR-I	LTR/Gypsy	(0)	12580	45	99390/99391	2	0.110
5699	22.1	7.6	4.1	D5_06	53304203	53306631	1856	C	Gypsy-57_GR-I	LTR/Gypsy	(0)	12580	10725	99390	1
233	18.4	4.5	1.5	D5_06	53310643	53310708	68	C	Gypsy-57_GR-I	LTR/Gypsy	(12468)	112	45	99391	1

###247	13.2	1.5	9.7	D5_06	53608197	53608263	62	+	Gypsy-57_GR-I	LTR/Gypsy	47	108	(12472)	99475	1	0.004

###1304	22.0	5.9	13.3	D5_06	53661701	53662434	686	+	Gypsy-57_GR-LTR	LTR/Gypsy	640	1325	(1169)	99486	1	0.275

###1661/2095	19.905	9.673	7.766	D5_06	53671279	53673305	1846	+	Gypsy-57_GR-LTR	LTR/Gypsy	594	2494	(0)	99493/99493	2	0.740
1661	22.2	11.6	8.8	D5_06	53671279	53672775	1535	+	Gypsy-57_GR-LTR	LTR/Gypsy	594	2128	(366)	99493	1
2095	9.1	0.6	2.9	D5_06	53672988	53673305	311	+	Gypsy-57_GR-LTR	LTR/Gypsy	2184	2494	(0)	99493	1

###1059/1951	20.805	6.821	6.296	D5_06	53862138	53863956	1281	+	Gypsy-57_GR-LTR	LTR/Gypsy	666	2494	(0)	99573/99574	2	0.514
1059	24.5	7.7	7.4	D5_06	53862138	53863220	962	+	Gypsy-57_GR-LTR	LTR/Gypsy	666	1627	(867)	99573	1
1951	8.1	3.8	2.5	D5_06	53863642	53863956	319	+	Gypsy-57_GR-LTR	LTR/Gypsy	2176	2494	(0)	99574	1

###1622	23.7	9.2	8.7	D5_06	53923526	53925388	1999	+	Gypsy-57_GR-LTR	LTR/Gypsy	651	2649	(0)	99605	1	0.802

###1579/935	23.929	2.298	9.900	D5_06	54005504	54007243	1006	C	Gypsy-57_GR-LTR	LTR/Gypsy	(48)	2601	589	99632/99632	2	0.403
1579	19.9	2.0	9.9	D5_06	54005504	54006084	469	C	Gypsy-57_GR-LTR	LTR/Gypsy	(48)	2601	2133	99632	1
935	28.0	2.6	9.9	D5_06	54006669	54007243	537	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1369)	1125	589	99632	1

###718/3224	20.521	4.205	1.700	D5_06	54016477	54017365	925	C	Gypsy-57_GR-I	LTR/Gypsy	(11007)	1199	78	99637/99637	2	0.053
718	26.8	5.7	1.7	D5_06	54016477	54016704	237	C	Gypsy-57_GR-I	LTR/Gypsy	(11007)	1199	963	99637	1
3224	18.4	3.7	1.7	D5_06	54016691	54017365	688	C	Gypsy-57_GR-I	LTR/Gypsy	(11815)	765	78	99637	1

###724	19.6	1.7	9.6	D5_06	54041684	54041920	220	+	Gypsy-57_GR-LTR	LTR/Gypsy	2221	2440	(54)	99641	1	0.088

###503/273	12.776	0.681	5.068	D5_06	54057398	54057650	142	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2440	(54)	99644/99644	2	0.057
503	11.9	0.0	7.5	D5_06	54057398	54057497	93	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2338	(156)	99644	1
273	14.6	2.1	0.0	D5_06	54057603	54057650	49	+	Gypsy-57_GR-LTR	LTR/Gypsy	2392	2440	(54)	99644	1

###634/1247	22.579	4.291	8.878	D5_06	54058494	54059841	1001	+	Gypsy-57_GR-LTR	LTR/Gypsy	767	2601	(48)	99645/99645	2	0.401
634	24.5	4.0	10.1	D5_06	54058494	54058893	378	+	Gypsy-57_GR-LTR	LTR/Gypsy	767	1144	(1350)	99645	1
1247	21.2	4.5	8.0	D5_06	54059285	54059841	623	+	Gypsy-57_GR-LTR	LTR/Gypsy	1979	2601	(48)	99645	1

###390	29.3	7.2	4.8	D5_06	54072366	54072627	268	+	Gypsy-57_GR-LTR	LTR/Gypsy	823	1090	(1404)	99647	1	0.107

###710	18.1	4.0	8.3	D5_06	54075797	54076048	386	C	Gypsy-57_GR-LTR	LTR/Gypsy	(43)	2606	2221	99649	1	0.155

###2063/506	21.191	4.253	10.993	D5_06	54081753	54083436	1633	C	Gypsy-57_GR-LTR	LTR/Gypsy	(108)	2541	909	99652/99649	2	0.655
2063	15.8	1.2	8.2	D5_06	54081753	54082337	408	C	Gypsy-57_GR-LTR	LTR/Gypsy	(108)	2541	2134	99652	1
506	24.1	5.9	12.5	D5_06	54082353	54083436	1334	C	Gypsy-57_GR-LTR	LTR/Gypsy	(407)	2242	909	99649	1

###2053/638	21.228	4.118	10.599	D5_06	54096398	54098076	1633	C	Gypsy-57_GR-LTR	LTR/Gypsy	(108)	2541	909	99653/99654	2	0.655
2053	16.3	1.2	8.2	D5_06	54096398	54096982	408	C	Gypsy-57_GR-LTR	LTR/Gypsy	(108)	2541	2134	99653	1
638	23.9	5.7	11.9	D5_06	54096998	54098076	1334	C	Gypsy-57_GR-LTR	LTR/Gypsy	(407)	2242	909	99654	1

###598/235/673	23.080	4.380	9.148	D5_06	54101012	54101974	627	C	Gypsy-57_GR-I	LTR/Gypsy	NA	NA	NA	99656/99656/99657	3	0.036
598	25.3	5.7	10.0	D5_06	54101012	54101442	381	C	Gypsy-57_GR-I	LTR/Gypsy	(11380)	579	199	99656	1
235	19.6	1.8	1.8	D5_06	54101635	54101691	57	C	Gypsy-57_GR-I	LTR/Gypsy	(15572)	95	39	99656	1
673	17.9	1.5	9.5	D5_06	54101771	54101974	189	C	Gypsy-57_GR-LTR	LTR/Gypsy	(60)	2434	2246	99657	1

###3670	22.2	6.9	7.7	D5_06	54107603	54109447	1831	+	Gypsy-57_GR-LTR	LTR/Gypsy	664	2494	(0)	99660	1	0.734

###510/4075	18.660	3.820	2.577	D5_06	54167788	54168763	1002	C	Gypsy-57_GR-I	LTR/Gypsy	(11007)	1199	1	99668/99668	2	0.057
510	32.0	5.2	2.5	D5_06	54167788	54168018	237	C	Gypsy-57_GR-I	LTR/Gypsy	(11007)	1199	963	99668	1
4075	14.6	3.4	2.6	D5_06	54168005	54168763	765	C	Gypsy-57_GR-I	LTR/Gypsy	(11815)	765	1	99668	1

###45964/5360/617	11.057	1.300	0.664	D5_06	54250747	54262888	12256	+	Gypsy-57_GR-I	LTR/Gypsy	1	12580	(0)	99690/99690/99690	3	0.698
45964	10.6	0.9	0.7	D5_06	54250747	54261842	11201	+	Gypsy-57_GR-I	LTR/Gypsy	1	11201	(1379)	99690	1
5360	16.3	6.0	0.3	D5_06	54261842	54262808	1022	+	Gypsy-57_GR-I	LTR/Gypsy	11154	12175	(405)	99690	1
617	11.1	0.0	0.0	D5_06	54262808	54262888	81	+	Gypsy-57_GR-I	LTR/Gypsy	12500	12580	(0)	99690	1

###3698	21.6	10.6	6.1	D5_06	54683253	54685103	1931	+	Gypsy-57_GR-LTR	LTR/Gypsy	564	2494	(0)	99788	1	0.774

###792/541	23.101	3.658	10.226	D5_06	54708966	54709912	542	+	Gypsy-57_GR-LTR	LTR/Gypsy	NA	NA	NA	99803/99804	2	0.031
792	17.2	4.6	10.1	D5_06	54708966	54709204	227	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2472	(22)	99803	1
541	26.6	3.1	10.3	D5_06	54709510	54709912	315	+	Gypsy-57_GR-I	LTR/Gypsy	199	513	(12067)	99804	1

###781	16.8	4.6	9.7	D5_06	54718274	54718511	227	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2472	(22)	99807	1	0.091

###3523	21.6	5.8	9.8	D5_06	54729351	54732007	2454	+	Gypsy-57_GR-LTR	LTR/Gypsy	41	2494	(0)	99810	1	0.984

###510	19.8	1.1	1.7	D5_06	54735651	54735805	188	+	Gypsy-57_GR-I	LTR/Gypsy	10132	10319	(2261)	99812	1	0.011

###534/2918	20.605	6.221	9.377	D5_06	54738579	54741206	2301	+	Gypsy-57_GR-LTR	LTR/Gypsy	41	2494	(0)	99814/99814	2	0.923
534	23.5	4.5	17.2	D5_06	54738579	54739107	472	+	Gypsy-57_GR-LTR	LTR/Gypsy	41	512	(1982)	99814	1
2918	19.8	6.7	7.2	D5_06	54739306	54741206	1829	+	Gypsy-57_GR-LTR	LTR/Gypsy	666	2494	(0)	99814	1

###2076	19.5	3.8	2.4	D5_06	54752216	54752893	757	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	1738	99815	1	0.304

###1640	23.5	6.9	13.0	D5_06	54752922	54754174	1185	+	Gypsy-57_GR-LTR	LTR/Gypsy	92	1276	(1218)	99816	1	0.475

###2627	19.5	5.8	6.3	D5_06	54766210	54767581	1145	+	Gypsy-57_GR-LTR	LTR/Gypsy	1350	2494	(0)	99823	1	0.459

###1438/1298/317	21.109	7.778	9.209	D5_06	54767582	54771866	1876	C	Gypsy-57_GR-LTR	LTR/Gypsy	(482)	2012	43	99824/99824/99824	3	0.752
1438	18.3	8.8	7.9	D5_06	54767582	54768345	715	C	Gypsy-57_GR-LTR	LTR/Gypsy	(482)	2012	1298	99824	1
1298	23.9	5.0	10.6	D5_06	54770659	54771322	630	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1225)	1269	640	99824	1
317	22.6	13.2	9.6	D5_06	54771353	54771866	531	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1921)	573	43	99824	1

###2408/2949/2831/257/1353/584	22.856	6.088	4.656	D5_06	55198222	55203276	3664	+	Gypsy-57_GR-LTR	LTR/Gypsy	NA	NA	NA	99948/99948/99949/99949/99949/99951	6	0.209
2408	22.7	7.0	9.9	D5_06	55198222	55200102	1734	+	Gypsy-57_GR-LTR	LTR/Gypsy	761	2494	(0)	99948	1
2949	13.9	3.4	1.4	D5_06	55200103	55200598	506	+	Gypsy-57_GR-I	LTR/Gypsy	1	506	(12074)	99948	1
2831	19.6	3.6	2.3	D5_06	55200596	55201237	650	+	Gypsy-57_GR-I	LTR/Gypsy	80	729	(11851)	99949	1
257	37.2	6.9	0.8	D5_06	55201243	55201477	286	+	Gypsy-57_GR-I	LTR/Gypsy	959	1244	(11336)	99949	1
1353	29.9	8.9	1.5	D5_06	55201468	55202095	674	+	Gypsy-57_GR-I	LTR/Gypsy	2720	3393	(9187)	99949	1
584	17.4	5.0	0.5	D5_06	55203083	55203276	241	+	Gypsy-57_GR-I	LTR/Gypsy	10074	10314	(2266)	99951	1

###2540	21.0	7.9	8.3	D5_06	55208467	55210353	1818	+	Gypsy-57_GR-LTR	LTR/Gypsy	677	2494	(0)	99952	1	0.729

###1796/1899	28.056	8.041	0.366	D5_06	55241396	55242535	1182	C	Gypsy-57_GR-I	LTR/Gypsy	(7723)	4483	2728	99957/99957	2	0.067
1796	28.3	5.6	0.0	D5_06	55241396	55241823	452	C	Gypsy-57_GR-I	LTR/Gypsy	(7723)	4483	4032	99957	1
1899	27.9	9.6	0.6	D5_06	55241866	55242535	730	C	Gypsy-57_GR-I	LTR/Gypsy	(9123)	3457	2728	99957	1

###663/1528/2048	20.455	5.058	7.442	D5_06	55313796	55315955	1747	+	Gypsy-57_GR-LTR	LTR/Gypsy	668	2494	(0)	99988/99988/99988	3	0.700
663	23.6	7.3	8.5	D5_06	55313796	55314872	1065	+	Gypsy-57_GR-LTR	LTR/Gypsy	668	1732	(762)	99988	1
1528	20.1	2.6	5.5	D5_06	55315118	55315588	351	+	Gypsy-57_GR-LTR	LTR/Gypsy	1775	2125	(369)	99988	1
2048	9.8	0.9	6.7	D5_06	55315606	55315955	331	+	Gypsy-57_GR-LTR	LTR/Gypsy	2164	2494	(0)	99988	1

###3750	22.3	12.2	7.2	D5_06	55329301	55331593	2400	+	Gypsy-57_GR-LTR	LTR/Gypsy	95	2494	(0)	99991	1	0.962

###624	14.3	0.6	1.7	D5_06	55334731	55334884	172	+	Gypsy-57_GR-I	LTR/Gypsy	10132	10303	(2277)	99992	1	0.010

###3626	21.5	11.9	6.9	D5_06	55339436	55341542	2206	+	Gypsy-57_GR-LTR	LTR/Gypsy	289	2494	(0)	99993	1	0.885

###1135	15.4	11.7	0.7	D5_06	55344401	55344648	275	+	Gypsy-57_GR-LTR	LTR/Gypsy	2197	2471	(23)	99996	1	0.110

###2164	22.0	5.8	8.7	D5_06	55376176	55378129	1674	+	Gypsy-57_GR-LTR	LTR/Gypsy	452	2125	(369)	100011	1	0.671

###1641/1371	18.840	3.243	8.573	D5_06	55399970	55401017	618	+	Gypsy-57_GR-LTR	LTR/Gypsy	1527	2144	(0)	100016/100016	2	0.248
1641	21.1	4.1	9.3	D5_06	55399970	55400707	599	+	Gypsy-57_GR-LTR	LTR/Gypsy	1527	2125	(369)	100016	1
1371	12.4	0.8	6.5	D5_06	55400759	55401017	245	+	Gypsy-57_GR-LTR	LTR/Gypsy	1900	2144	(0)	100016	1

###2764/4040/1401/1845	21.514	6.484	4.847	D5_06	55406877	55410876	3734	+	Gypsy-57_GR-LTR	LTR/Gypsy	NA	NA	NA	100017/100017/100017/100017	4	0.213
2764	18.3	7.5	9.2	D5_06	55406877	55408830	1814	+	Gypsy-57_GR-LTR	LTR/Gypsy	681	2494	(0)	100017	1
4040	14.4	5.5	0.7	D5_06	55408831	55409555	760	+	Gypsy-57_GR-I	LTR/Gypsy	1	760	(11820)	100017	1
1401	31.7	8.9	1.1	D5_06	55409749	55410402	704	+	Gypsy-57_GR-I	LTR/Gypsy	2720	3423	(9157)	100017	1
1845	31.4	0.0	0.0	D5_06	55410421	55410876	456	+	Gypsy-57_GR-I	LTR/Gypsy	4028	4483	(7723)	100017	1

###558	23.9	6.0	8.1	D5_06	55553963	55554263	295	C	Gypsy-57_GR-LTR	LTR/Gypsy	(450)	2044	1750	100050	1	0.118

###716	18.8	1.9	9.1	D5_06	55693700	55693910	197	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2442	(52)	100076	1	0.079

###595	19.2	2.4	11.6	D5_06	55708772	55708977	189	+	Gypsy-57_GR-LTR	LTR/Gypsy	2246	2434	(60)	100079	1	0.076

###710	21.3	1.3	9.5	D5_06	55715945	55716183	221	+	Gypsy-57_GR-LTR	LTR/Gypsy	2222	2442	(52)	100080	1	0.089

###225/8211/6159	31.026	3.161	1.421	D5_06	55755907	55761159	5078	+	Gypsy-57_GR-LTR	LTR/Gypsy	NA	NA	NA	100088/100089/100089	3	0.289
225	23.8	20.6	5.6	D5_06	55755907	55756187	321	+	Gypsy-57_GR-LTR	LTR/Gypsy	726	1046	(1448)	100088	1
8211	31.1	2.4	1.0	D5_06	55756377	55759018	2678	+	Gypsy-57_GR-I	LTR/Gypsy	1432	4109	(8471)	100089	1
6159	31.9	1.8	1.4	D5_06	55759090	55761159	2079	+	Gypsy-57_GR-I	LTR/Gypsy	4239	6317	(6263)	100089	1

###6606/4124/544/823/395	29.436	4.405	2.100	D5_06	55762193	55767644	4365	C	Gypsy-57_GR-I	LTR/Gypsy	NA	NA	NA	100091/100091/100091/100092/100092	5	0.248
6606	32.9	3.5	1.3	D5_06	55762193	55764750	2585	C	Gypsy-57_GR-I	LTR/Gypsy	(6091)	6489	3905	100091	1
4124	27.4	4.5	1.9	D5_06	55764746	55765940	1177	C	Gypsy-57_GR-I	LTR/Gypsy	(11215)	1365	189	100091	1
544	17.5	4.0	4.0	D5_06	55766034	55766158	125	C	Gypsy-57_GR-I	LTR/Gypsy	(12454)	126	2	100091	1
823	23.9	7.5	3.0	D5_06	55766197	55766450	265	C	Gypsy-57_GR-LTR	LTR/Gypsy	(43)	2451	2187	100092	1
395	28.4	4.2	4.2	D5_06	55767432	55767644	213	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1451)	1043	831	100092	1

###2723	16.9	6.5	8.2	D5_06	55771639	55773155	1275	+	Gypsy-57_GR-LTR	LTR/Gypsy	1220	2494	(0)	100094	1	0.511

###1015/2153	21.302	7.808	7.895	D5_06	55819276	55821266	1861	+	Gypsy-57_GR-LTR	LTR/Gypsy	634	2494	(0)	100104/100105	2	0.746
1015	22.8	8.3	9.3	D5_06	55819276	55820806	1492	+	Gypsy-57_GR-LTR	LTR/Gypsy	634	2125	(369)	100104	1
2153	16.4	6.2	3.3	D5_06	55820799	55821266	481	+	Gypsy-57_GR-LTR	LTR/Gypsy	2014	2494	(0)	100105	1

###241	21.7	5.4	0.0	D5_06	55828439	55828530	97	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1094)	1400	1304	100108	1	0.039

###3781/269	18.163	10.636	8.760	D5_06	55845414	55847800	2010	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	93	100113/100113	2	0.806
3781	18.0	11.5	6.3	D5_06	55845414	55847062	1729	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	766	100113	1
269	19.0	6.2	21.4	D5_06	55847480	55847800	281	C	Gypsy-57_GR-LTR	LTR/Gypsy	(2121)	373	93	100113	1

###1668/456	19.944	2.421	8.399	D5_06	55853900	55854656	671	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	1658	100114/100114	2	0.269
1668	14.8	1.6	3.2	D5_06	55853900	55854220	316	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2179	100114	1
456	24.2	3.1	12.7	D5_06	55854269	55854656	355	C	Gypsy-57_GR-LTR	LTR/Gypsy	(482)	2012	1658	100114	1

###2247/464/3904	22.143	11.884	1.026	D5_06	56011672	56016291	1687	C	Gypsy-57_GR-I	LTR/Gypsy	(5540)	7040	1	100152/100153/100153	3	0.096
2247	22.7	14.6	0.7	D5_06	56011672	56012344	766	C	Gypsy-57_GR-I	LTR/Gypsy	(5540)	7040	6275	100152	1
464	26.9	7.5	0.6	D5_06	56015414	56015559	156	C	Gypsy-57_GR-I	LTR/Gypsy	(11432)	1148	993	100153	1
3904	15.4	4.4	2.8	D5_06	56015539	56016291	765	C	Gypsy-57_GR-I	LTR/Gypsy	(11815)	765	1	100153	1

###696/288/556	24.220	3.674	8.525	D5_06	56023947	56024939	650	+	Gypsy-57_GR-LTR	LTR/Gypsy	NA	NA	NA	100158/100159/100159	3	0.037
696	21.0	2.1	9.9	D5_06	56023947	56024184	221	+	Gypsy-57_GR-LTR	LTR/Gypsy	2221	2441	(53)	100158	1
288	17.6	0.0	1.8	D5_06	56024256	56024313	57	+	Gypsy-57_GR-I	LTR/Gypsy	39	95	(15572)	100159	1
556	26.4	4.8	8.9	D5_06	56024516	56024939	372	+	Gypsy-57_GR-I	LTR/Gypsy	199	570	(11389)	100159	1

###731	20.4	1.7	9.5	D5_06	56034536	56034773	221	+	Gypsy-57_GR-LTR	LTR/Gypsy	2221	2441	(53)	100165	1	0.089

###456/316/921	24.024	8.081	11.986	D5_06	56265697	56267372	1283	+	Gypsy-57_GR-LTR	LTR/Gypsy	669	2451	(43)	100211/100211/100211	3	0.514
456	25.3	9.5	14.4	D5_06	56265697	56266347	623	+	Gypsy-57_GR-LTR	LTR/Gypsy	669	1291	(1203)	100211	1
316	23.9	4.3	12.9	D5_06	56266761	56266995	217	+	Gypsy-57_GR-LTR	LTR/Gypsy	1775	1991	(503)	100211	1
921	19.9	7.9	2.8	D5_06	56267088	56267372	443	+	Gypsy-57_GR-LTR	LTR/Gypsy	2009	2451	(43)	100211	1

###3718	22.8	6.6	11.1	D5_06	56342411	56344955	2443	+	Gypsy-57_GR-LTR	LTR/Gypsy	52	2494	(0)	100215	1	0.980

###505/2478	21.867	7.733	8.352	D5_06	56434909	56437697	2342	+	Gypsy-57_GR-LTR	LTR/Gypsy	1	2494	(0)	100223/100223	2	0.939
505	21.3	10.0	10.7	D5_06	56434909	56435417	506	+	Gypsy-57_GR-LTR	LTR/Gypsy	1	506	(1988)	100223	1
2478	22.0	7.2	7.8	D5_06	56435535	56437697	1836	+	Gypsy-57_GR-LTR	LTR/Gypsy	659	2494	(0)	100223	1

###2286/3159	18.662	4.717	11.516	D5_06	56451276	56453356	1855	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	640	100224/100225	2	0.744
2286	15.0	7.6	3.1	D5_06	56451276	56451736	481	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2014	100224	1
3159	19.7	3.9	13.9	D5_06	56451730	56453356	1485	C	Gypsy-57_GR-LTR	LTR/Gypsy	(370)	2124	640	100225	1

###1780/1681	28.001	7.147	0.640	D5_06	56537847	56539009	1201	+	Gypsy-57_GR-I	LTR/Gypsy	2720	4530	(8050)	100231/100231	2	0.068
1780	28.4	9.7	0.8	D5_06	56537847	56538524	738	+	Gypsy-57_GR-I	LTR/Gypsy	2720	3457	(9123)	100231	1
1681	27.4	3.3	0.4	D5_06	56538560	56539009	463	+	Gypsy-57_GR-I	LTR/Gypsy	4068	4530	(8050)	100231	1

###2148/357/805	20.010	5.436	7.727	D5_06	56759798	56762630	1799	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	132	100272/100272/100272	3	0.721
2148	19.1	5.0	7.4	D5_06	56759798	56761224	1200	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	1295	100272	1
357	27.4	1.0	8.8	D5_06	56761861	56762056	182	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1648)	846	665	100272	1
805	19.5	10.5	8.6	D5_06	56762221	56762630	417	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1946)	548	132	100272	1

###1971	20.4	8.9	5.1	D5_06	56784076	56785326	1296	+	Gypsy-57_GR-LTR	LTR/Gypsy	1199	2494	(0)	100278	1	0.520

###379/2660	20.914	6.717	9.296	D5_06	56798692	56801157	2118	+	Gypsy-57_GR-LTR	LTR/Gypsy	204	2494	(0)	100282/100282	2	0.849
379	26.3	2.2	13.9	D5_06	56798692	56799004	281	+	Gypsy-57_GR-LTR	LTR/Gypsy	204	484	(2010)	100282	1
2660	20.1	7.4	8.6	D5_06	56799087	56801157	1837	+	Gypsy-57_GR-LTR	LTR/Gypsy	658	2494	(0)	100282	1

###226	8.8	0.0	0.0	D5_06	56820249	56820282	34	C	Gypsy-57_GR-LTR	LTR/Gypsy	(230)	2264	2231	100298	1	0.014

###394	12.0	0.6	2.9	D5_06	56822511	56822587	64	C	Gypsy-57_GR-I	LTR/Gypsy	(0)	12580	12517	100300	1	0.004

###229/696	25.536	4.761	12.645	D5_06	56888830	56891720	662	C	Gypsy-57_GR-LTR	LTR/Gypsy	(264)	2230	643	100336/100339	2	0.265
229	18.1	2.7	2.7	D5_06	56888830	56888903	74	C	Gypsy-57_GR-LTR	LTR/Gypsy	(264)	2230	2157	100336	1
